data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2021-07-24,Bastia,Nimes,1,1,0,1,10,9,4,6,4,2,25,16,2,2,0,0,2122
2021-07-24,Amiens,Auxerre,1,2,1,0,10,12,4,5,9,5,12,18,2,3,0,0,2122
2021-07-24,Caen,Rodez,4,0,3,0,13,15,5,7,2,8,16,13,1,2,0,0,2122
2021-07-24,Dunkerque,Quevilly Rouen,1,1,1,1,7,5,3,3,6,5,18,27,3,1,0,0,2122
2021-07-24,Grenoble,Paris FC,0,4,0,1,2,19,0,11,5,10,9,8,2,0,0,0,2122
2021-07-24,Le Havre,Guingamp,0,0,0,0,15,15,4,3,4,5,14,25,1,2,0,0,2122
2021-07-24,Pau FC,Nancy,2,1,1,0,14,11,8,2,2,5,21,23,2,3,0,1,2122
2021-07-24,Toulouse,Ajaccio,2,2,1,1,17,11,5,6,10,6,19,11,1,6,1,1,2122
2021-07-24,Valenciennes,Niort,0,0,0,0,12,12,1,3,6,7,16,15,2,3,0,0,2122
2021-07-26,Dijon,Sochaux,1,3,0,0,9,13,1,5,2,2,13,20,2,2,0,0,2122
2021-07-31,Sochaux,Le Havre,0,2,0,2,12,10,3,4,8,3,8,9,3,0,0,0,2122
2021-07-31,Rodez,Pau FC,1,0,1,0,7,6,5,2,5,3,9,12,2,2,1,1,2122
2021-07-31,Paris FC,Dunkerque,2,1,1,1,12,8,7,2,9,3,14,18,0,1,0,0,2122
2021-07-31,Niort,Caen,0,1,0,0,6,9,3,3,6,3,18,25,2,2,1,0,2122
2021-07-31,Ajaccio,Amiens,3,1,2,0,16,6,3,1,7,2,14,13,2,4,0,0,2122
2021-07-31,Guingamp,Valenciennes,1,1,0,0,11,7,2,2,5,3,21,19,4,2,0,0,2122
2021-07-31,Nimes,Dijon,2,1,1,0,15,11,7,3,9,2,15,14,2,2,0,1,2122
2021-07-31,Nancy,Toulouse,0,4,0,3,13,12,3,8,7,4,12,17,0,2,0,0,2122
2021-08-02,Auxerre,Grenoble,3,0,2,0,15,7,5,1,1,3,11,6,0,1,0,0,2122
2021-08-07,Le Havre,Paris FC,1,2,0,1,11,9,3,2,6,2,9,12,0,1,1,0,2122
2021-08-07,Valenciennes,Nimes,0,3,0,0,14,7,2,3,5,3,9,18,2,2,0,0,2122
2021-08-07,Pau FC,Toulouse,0,1,0,1,14,4,4,2,4,1,7,13,1,1,0,0,2122
2021-08-07,Grenoble,Guingamp,0,0,0,0,9,8,4,1,3,3,11,9,2,4,0,1,2122
2021-08-07,Amiens,Quevilly Rouen,1,3,1,2,11,11,3,5,6,1,18,15,0,2,0,1,2122
2021-08-07,Dijon,Rodez,1,1,0,0,7,13,4,2,2,4,9,15,3,1,0,0,2122
2021-08-07,Auxerre,Ajaccio,0,0,0,0,8,5,2,1,6,2,13,13,3,4,0,0,2122
2021-08-07,Caen,Sochaux,1,2,0,0,15,17,5,7,3,7,13,10,0,1,1,0,2122
2021-08-07,Dunkerque,Niort,1,2,1,1,9,4,2,3,5,4,12,15,1,0,0,0,2122
2021-08-11,Bastia,Nancy,1,1,1,0,4,5,1,4,3,3,18,11,2,1,0,0,2122
2021-08-14,Sochaux,Dunkerque,1,0,1,0,11,13,3,2,4,10,16,10,2,3,0,0,2122
2021-08-14,Rodez,Le Havre,0,0,0,0,10,4,2,0,3,1,15,13,1,1,0,0,2122
2021-08-14,Quevilly Rouen,Dijon,2,1,1,0,18,11,5,5,2,6,17,18,1,3,0,0,2122
2021-08-14,Niort,Grenoble,1,0,1,0,11,12,4,1,5,6,11,12,3,3,0,1,2122
2021-08-14,Nimes,Pau FC,0,0,0,0,13,11,3,1,9,5,13,15,0,0,0,0,2122
2021-08-14,Guingamp,Amiens,0,2,0,1,13,9,5,2,16,4,17,14,3,2,0,0,2122
2021-08-14,Toulouse,Bastia,1,0,1,0,14,7,3,3,2,2,8,15,0,2,0,0,2122
2021-08-14,Nancy,Valenciennes,0,1,0,0,11,15,2,5,4,5,17,27,3,3,1,0,2122
2021-08-16,Paris FC,Auxerre,1,1,0,0,16,9,5,5,7,6,9,9,3,2,0,0,2122
2021-08-18,Quevilly Rouen,Bastia,1,2,0,1,14,9,3,6,5,4,14,14,2,2,0,0,2122
2021-08-21,Le Havre,Niort,2,1,1,0,14,8,5,3,6,1,16,17,3,3,0,0,2122
2021-08-21,Pau FC,Bastia,2,0,1,0,16,11,5,1,6,8,11,11,2,2,0,1,2122
2021-08-21,Grenoble,Quevilly Rouen,2,0,1,0,13,7,4,1,5,6,11,19,0,1,0,0,2122
2021-08-21,Valenciennes,Rodez,1,4,1,1,10,13,3,9,5,7,15,15,2,3,1,0,2122
2021-08-21,Caen,Nancy,1,0,1,0,11,11,4,3,5,4,16,12,0,1,0,0,2122
2021-08-21,Amiens,Sochaux,0,0,0,0,8,13,2,3,5,7,10,13,2,5,1,1,2122
2021-08-21,Dijon,Toulouse,2,4,1,1,16,15,4,7,5,3,17,16,3,3,0,0,2122
2021-08-21,Dunkerque,Nimes,0,2,0,0,8,9,2,7,5,4,19,18,1,2,0,0,2122
2021-08-23,Auxerre,Guingamp,1,2,0,1,14,7,4,2,7,2,14,12,2,1,0,0,2122
2021-08-25,Ajaccio,Caen,2,0,1,0,11,7,5,1,2,1,23,7,2,2,0,1,2122
2021-08-28,Sochaux,Grenoble,1,0,1,0,10,5,3,0,4,0,9,15,2,1,0,0,2122
2021-08-28,Rodez,Dunkerque,2,2,0,1,11,8,4,2,4,1,15,15,2,3,0,0,2122
2021-08-28,Quevilly Rouen,Paris FC,0,1,0,0,10,24,2,7,3,7,9,12,3,2,1,0,2122
2021-08-28,Niort,Amiens,0,0,0,0,17,7,6,0,6,6,7,8,2,1,0,0,2122
2021-08-28,Pau FC,Dijon,2,0,1,0,6,13,5,6,3,3,16,14,1,1,0,0,2122
2021-08-28,Guingamp,Ajaccio,1,1,0,1,8,8,3,4,8,5,13,17,0,0,0,0,2122
2021-08-28,Bastia,Le Havre,0,0,0,0,17,6,4,2,7,2,13,14,2,2,0,0,2122
2021-08-28,Toulouse,Valenciennes,1,0,1,0,15,12,4,4,7,5,22,13,3,0,0,0,2122
2021-08-28,Nimes,Caen,0,0,0,0,9,9,2,1,6,2,13,16,2,2,0,0,2122
2021-08-28,Nancy,Auxerre,1,4,0,2,17,17,3,8,7,7,9,14,1,2,0,0,2122
2021-09-11,Grenoble,Nimes,2,1,0,1,16,8,2,3,12,3,11,15,4,4,0,0,2122
2021-09-11,Paris FC,Guingamp,0,1,0,1,18,5,11,2,8,1,16,12,0,0,0,0,2122
2021-09-11,Ajaccio,Sochaux,1,0,0,0,11,7,5,1,5,6,13,8,5,2,0,0,2122
2021-09-11,Amiens,Rodez,0,1,0,1,13,14,1,5,1,4,13,10,2,2,0,0,2122
2021-09-11,Auxerre,Niort,4,0,1,0,13,14,6,5,6,2,10,6,0,0,0,0,2122
2021-09-11,Caen,Pau FC,1,2,1,1,16,10,6,5,5,6,12,13,1,2,0,0,2122
2021-09-11,Dijon,Bastia,2,1,0,0,8,12,3,5,6,4,16,14,3,3,0,0,2122
2021-09-11,Dunkerque,Nancy,0,0,0,0,19,12,3,6,6,3,25,23,3,2,0,1,2122
2021-09-11,Valenciennes,Quevilly Rouen,1,2,1,0,7,13,1,3,4,5,17,16,2,3,0,0,2122
2021-09-13,Le Havre,Toulouse,1,1,0,1,9,9,4,2,9,6,3,13,1,4,1,0,2122
2021-09-14,Ajaccio,Paris FC,1,0,0,0,11,7,3,3,2,4,10,10,0,1,0,1,2122
2021-09-18,Sochaux,Paris FC,2,0,1,0,12,6,4,2,3,3,10,13,1,2,0,0,2122
2021-09-18,Toulouse,Grenoble,4,1,2,0,17,8,10,2,4,2,17,12,2,0,0,0,2122
2021-09-18,Bastia,Caen,1,1,1,0,4,11,3,3,1,6,9,10,2,1,0,0,2122
2021-09-18,Dijon,Dunkerque,2,0,0,0,14,9,5,3,8,4,18,16,2,3,0,0,2122
2021-09-18,Nancy,Le Havre,1,1,0,0,13,8,5,5,4,3,17,14,4,2,1,0,2122
2021-09-18,Nimes,Amiens,3,3,2,0,12,16,6,7,3,6,19,14,4,3,0,0,2122
2021-09-18,Niort,Guingamp,2,0,1,0,10,10,4,3,3,5,11,19,2,3,0,0,2122
2021-09-18,Pau FC,Valenciennes,1,1,1,1,6,15,3,4,6,5,15,15,4,2,0,0,2122
2021-09-18,Quevilly Rouen,Auxerre,0,0,0,0,8,11,4,3,1,4,18,13,2,1,0,1,2122
2021-09-18,Rodez,Ajaccio,0,2,0,1,15,6,7,3,5,3,5,15,0,3,0,0,2122
2021-09-21,Valenciennes,Bastia,2,1,1,1,9,10,5,3,6,6,16,11,3,2,0,0,2122
2021-09-21,Paris FC,Nimes,2,0,0,0,13,7,6,2,3,3,14,9,1,2,0,0,2122
2021-09-21,Le Havre,Quevilly Rouen,1,0,1,0,11,9,2,3,0,7,17,23,1,2,0,0,2122
2021-09-21,Guingamp,Sochaux,1,2,1,0,17,5,3,2,5,2,17,18,5,5,0,0,2122
2021-09-21,Grenoble,Nancy,4,1,1,1,12,17,8,2,3,4,15,17,1,3,1,0,2122
2021-09-21,Amiens,Pau FC,2,2,1,1,10,11,4,5,7,7,11,17,0,2,0,0,2122
2021-09-21,Caen,Dijon,0,1,0,1,15,10,5,2,3,3,12,17,2,3,1,0,2122
2021-09-21,Auxerre,Rodez,1,0,1,0,16,10,8,2,8,2,9,11,0,0,0,0,2122
2021-09-21,Ajaccio,Niort,0,0,0,0,12,3,6,1,5,1,19,14,3,3,0,0,2122
2021-09-21,Dunkerque,Toulouse,0,2,0,1,7,13,1,5,1,2,17,21,2,2,0,0,2122
2021-09-24,Quevilly Rouen,Guingamp,2,2,2,2,8,13,3,4,3,9,15,9,3,3,0,0,2122
2021-09-24,Sochaux,Auxerre,0,0,0,0,12,6,4,1,4,5,12,12,0,2,0,0,2122
2021-09-24,Rodez,Grenoble,1,1,0,1,18,4,5,1,7,2,11,12,2,1,0,0,2122
2021-09-24,Pau FC,Dunkerque,1,2,0,2,25,6,9,3,5,1,19,8,3,4,1,1,2122
2021-09-24,Nancy,Amiens,1,1,0,1,15,6,3,2,9,1,21,18,1,3,0,2,2122
2021-09-24,Nimes,Le Havre,0,1,0,0,10,12,3,5,7,2,12,9,1,2,0,0,2122
2021-09-24,Niort,Paris FC,4,1,2,0,10,23,5,9,0,9,14,12,1,2,0,0,2122
2021-09-24,Dijon,Valenciennes,0,1,0,1,19,6,5,3,12,1,17,18,2,4,0,0,2122
2021-09-25,Bastia,Ajaccio,2,0,0,0,5,6,4,0,0,2,15,21,1,3,0,0,2122
2021-09-27,Toulouse,Caen,2,3,2,3,20,10,5,4,6,3,16,13,3,1,0,0,2122
2021-10-02,Sochaux,Niort,1,0,0,0,9,6,1,3,3,4,10,9,3,1,0,0,2122
2021-10-02,Paris FC,Nancy,1,1,1,0,8,8,2,2,8,1,12,12,1,2,0,0,2122
2021-10-02,Le Havre,Dijon,2,0,1,0,9,12,4,4,3,4,14,10,2,0,0,0,2122
2021-10-02,Guingamp,Rodez,2,1,1,1,11,8,5,1,3,1,15,17,3,1,0,0,2122
2021-10-02,Grenoble,Pau FC,2,0,2,0,6,9,2,1,4,3,8,17,0,2,0,0,2122
2021-10-02,Dunkerque,Bastia,2,0,0,0,9,7,6,1,4,3,12,18,1,1,0,0,2122
2021-10-02,Caen,Valenciennes,1,2,0,2,18,13,4,7,9,3,11,13,1,2,0,0,2122
2021-10-02,Ajaccio,Quevilly Rouen,0,1,0,0,11,4,1,3,6,2,20,17,2,5,0,1,2122
2021-10-02,Auxerre,Nimes,2,2,1,0,10,11,3,5,1,3,19,10,2,3,0,0,2122
2021-10-02,Amiens,Toulouse,0,0,0,0,4,11,0,2,2,12,8,10,1,2,0,0,2122
2021-10-16,Valenciennes,Dunkerque,1,3,0,2,17,8,3,6,9,2,16,20,3,4,0,0,2122
