data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2024-09-13,Lorient,Red Star,2,1,1,0,14,5,7,3,13,3,10,12,2,1,0,1,2425
2024-09-13,Laval,Ajaccio,1,1,1,1,1,2,1,2,6,5,3,5,4,5,0,0,2425
2024-09-13,Bastia,Troyes,0,0,0,0,12,8,3,2,5,6,9,18,3,5,0,0,2425
2024-09-13,Annecy,Amiens,3,0,1,0,9,12,5,4,6,7,23,11,3,2,0,0,2425
2024-09-13,Clermont,Dunkerque,0,1,0,0,6,8,1,4,3,3,14,11,2,2,0,0,2425
2024-09-14,Paris FC,Metz,1,2,1,2,13,7,7,5,5,2,16,19,1,3,0,0,2425
2024-09-16,Grenoble,Caen,3,1,2,1,12,6,5,4,9,5,15,12,1,4,0,0,2425
2024-09-20,Martigues,Grenoble,0,4,0,0,12,19,6,5,2,5,12,13,0,2,1,0,2425
2024-09-20,Troyes,Rodez,0,3,0,1,14,17,2,5,4,4,6,19,2,1,0,0,2425
2024-09-20,Red Star,Laval,0,3,0,2,12,14,2,5,2,5,14,13,2,1,0,0,2425
2024-09-20,Guingamp,Annecy,2,2,1,1,14,8,8,4,6,4,10,14,1,2,0,0,2425
2024-09-20,Amiens,Clermont,1,0,1,0,12,16,6,3,5,8,15,16,0,0,0,0,2425
2024-09-20,Caen,Ajaccio,1,0,0,0,19,3,8,2,10,1,17,17,1,3,0,0,2425
2024-09-20,Bastia,Paris FC,2,1,2,1,15,13,5,5,3,6,11,16,3,4,1,2,2425
2024-09-20,Dunkerque,Pau FC,3,2,2,1,14,16,6,4,5,5,18,18,4,5,0,0,2425
2024-09-21,Metz,Lorient,1,1,1,0,7,16,1,5,1,10,12,13,2,2,0,0,2425
2024-09-24,Ajaccio,Grenoble,2,0,0,0,12,7,3,1,6,3,19,14,4,1,0,0,2425
2024-09-24,Annecy,Troyes,1,0,1,0,9,18,2,3,3,7,19,11,3,1,0,0,2425
2024-09-24,Caen,Amiens,2,1,1,1,15,7,3,4,10,2,15,15,3,2,0,0,2425
2024-09-24,Clermont,Red Star,1,1,1,0,11,6,4,3,6,4,15,14,2,1,0,0,2425
2024-09-24,Dunkerque,Bastia,2,1,0,1,12,11,3,4,5,2,17,18,0,2,0,0,2425
2024-09-24,Metz,Martigues,6,0,3,0,18,12,9,5,5,5,18,11,1,2,0,0,2425
2024-09-24,Paris FC,Guingamp,2,0,1,0,10,9,8,5,2,2,14,21,1,2,0,0,2425
2024-09-24,Pau FC,Lorient,1,0,1,0,19,6,7,2,7,1,19,11,1,1,0,1,2425
2024-09-24,Rodez,Laval,1,3,1,0,14,10,2,6,3,9,19,14,2,1,0,0,2425
2024-09-27,Martigues,Dunkerque,1,1,1,0,5,18,1,7,7,10,10,9,1,3,1,0,2425
2024-09-27,Lorient,Ajaccio,3,0,0,0,27,7,10,3,8,3,22,18,2,2,0,1,2425
2024-09-27,Laval,Pau FC,3,1,2,0,7,7,5,2,3,4,21,25,2,6,0,0,2425
2024-09-27,Grenoble,Clermont,3,0,1,0,10,7,5,3,5,8,9,11,1,1,0,1,2425
2024-09-27,Amiens,Rodez,2,1,0,1,20,12,11,3,5,4,13,23,2,4,0,1,2425
2024-09-27,Bastia,Annecy,2,2,1,1,20,9,10,2,3,3,13,22,1,4,0,0,2425
2024-09-28,Red Star,Paris FC,1,3,1,2,12,11,4,6,6,7,16,12,3,2,0,0,2425
2024-09-28,Troyes,Metz,2,1,1,0,6,12,5,2,1,2,16,14,3,2,0,0,2425
2024-09-30,Guingamp,Caen,3,1,1,0,13,6,9,2,7,6,12,11,2,3,0,0,2425
2024-10-04,Annecy,Red Star,1,0,0,0,13,9,4,0,3,5,14,22,0,2,0,0,2425
2024-10-04,Dunkerque,Troyes,2,1,0,1,12,22,7,11,5,8,16,11,1,3,0,1,2425
2024-10-04,Paris FC,Laval,1,0,0,0,21,6,8,1,11,4,8,9,0,1,0,0,2425
2024-10-04,Rodez,Grenoble,2,1,0,1,12,4,6,2,6,0,16,16,3,3,0,0,2425
2024-10-05,Ajaccio,Martigues,1,1,1,1,7,8,3,2,1,0,10,19,3,4,2,0,2425
2024-10-05,Caen,Lorient,1,2,1,1,4,14,1,5,0,4,19,16,2,0,0,0,2425
2024-10-05,Clermont,Guingamp,4,1,2,0,9,23,6,7,3,10,7,14,4,3,0,0,2425
2024-10-05,Metz,Amiens,3,2,3,1,15,6,7,4,2,1,18,10,3,2,0,0,2425
2024-10-18,Red Star,Caen,2,2,0,1,17,10,10,2,10,7,8,14,2,1,0,0,2425
2024-10-18,Laval,Dunkerque,3,2,3,0,3,14,3,7,0,3,22,11,1,2,0,0,2425
2024-10-18,Martigues,Rodez,0,2,0,2,12,12,6,6,4,4,8,11,2,1,0,0,2425
2024-10-18,Grenoble,Metz,2,0,1,0,13,13,5,7,3,10,20,12,0,2,0,0,2425
2024-10-18,Guingamp,Pau FC,0,1,0,0,15,13,6,7,6,5,12,16,2,3,0,0,2425
2024-10-18,Bastia,Clermont,0,0,0,0,20,6,4,2,11,5,8,14,2,4,0,1,2425
2024-10-19,Amiens,Ajaccio,3,1,2,1,15,14,9,4,4,4,11,18,1,2,0,0,2425
2024-10-19,Lorient,Annecy,4,2,0,1,19,9,9,4,6,1,12,14,1,2,0,0,2425
2024-10-21,Troyes,Paris FC,0,3,0,2,11,11,3,6,6,3,8,14,1,3,0,0,2425
2024-10-22,Pau FC,Bastia,1,1,1,0,8,10,4,4,6,3,19,13,2,2,0,0,2425
2024-10-25,Rodez,Lorient,3,3,0,1,15,13,5,4,5,6,9,12,0,2,0,0,2425
2024-10-25,Pau FC,Amiens,0,2,0,2,11,10,3,4,5,2,20,6,1,0,0,0,2425
2024-10-25,Metz,Guingamp,1,0,0,0,14,10,7,3,3,8,9,10,0,0,0,0,2425
2024-10-25,Dunkerque,Red Star,2,0,1,0,13,7,6,1,5,5,8,9,0,2,0,0,2425
2024-10-25,Clermont,Martigues,0,1,0,1,10,10,2,4,4,3,15,13,2,4,0,0,2425
2024-10-25,Annecy,Laval,2,0,1,0,14,13,4,2,6,5,25,18,3,2,0,0,2425
2024-10-26,Caen,Troyes,0,1,0,1,14,10,4,5,4,2,13,16,2,2,0,1,2425
2024-10-26,Paris FC,Grenoble,2,1,2,0,18,8,9,3,6,5,17,14,2,3,0,0,2425
2024-10-29,Troyes,Pau FC,3,0,0,0,18,9,10,2,2,5,8,14,1,3,0,0,2425
2024-10-29,Red Star,Metz,1,0,0,0,6,16,2,1,0,13,17,9,2,1,0,0,2425
2024-10-29,Martigues,Caen,0,3,0,0,10,15,1,7,7,4,16,14,2,3,1,0,2425
2024-10-29,Lorient,Dunkerque,4,2,1,2,11,9,5,4,4,1,10,20,0,3,0,1,2425
2024-10-29,Grenoble,Annecy,0,0,0,0,7,16,2,6,2,3,7,11,0,2,0,0,2425
2024-10-29,Guingamp,Ajaccio,1,0,0,0,11,6,5,4,2,2,23,16,1,1,0,0,2425
2024-10-29,Bastia,Rodez,2,2,1,2,17,14,6,3,4,7,14,20,2,2,0,0,2425
2024-10-29,Amiens,Paris FC,0,0,0,0,15,14,3,4,6,2,9,15,1,2,0,0,2425
2024-10-29,Laval,Clermont,1,2,1,0,14,9,4,4,3,4,14,9,1,2,0,0,2425
2024-11-01,Annecy,Pau FC,2,0,1,0,8,9,5,2,2,10,20,9,5,5,1,0,2425
2024-11-01,Clermont,Lorient,2,1,1,0,12,9,4,2,2,8,10,16,3,3,0,0,2425
2024-11-01,Dunkerque,Amiens,3,1,2,0,15,12,8,6,3,1,13,18,4,1,0,0,2425
2024-11-01,Martigues,Red Star,0,1,0,0,7,18,0,6,5,11,12,14,3,1,1,0,2425
2024-11-01,Paris FC,Rodez,3,3,1,2,13,12,7,6,6,3,9,14,1,3,0,0,2425
2024-11-01,Troyes,Laval,0,0,0,0,9,9,5,1,5,5,15,19,3,2,0,0,2425
2024-11-02,Caen,Bastia,2,0,1,0,3,17,2,1,1,11,20,16,1,1,0,0,2425
2024-11-02,Guingamp,Grenoble,3,0,1,0,18,16,8,5,4,8,7,17,1,3,0,0,2425
2024-11-04,Ajaccio,Metz,0,1,0,1,16,10,4,6,6,7,18,12,1,0,0,0,2425
2024-11-08,Red Star,Troyes,0,3,0,1,7,8,2,5,5,7,14,13,3,2,0,0,2425
2024-11-08,Laval,Bastia,2,2,1,1,13,15,5,7,7,4,14,19,5,1,0,0,2425
2024-11-08,Rodez,Annecy,5,1,2,1,15,9,9,4,3,4,12,10,0,1,0,0,2425
2024-11-08,Amiens,Martigues,1,1,0,1,26,8,10,4,10,0,9,14,1,2,0,0,2425
2024-11-08,Ajaccio,Clermont,2,0,0,0,14,13,6,4,3,4,17,13,3,2,0,0,2425
2024-11-08,Grenoble,Dunkerque,0,1,0,0,11,9,0,4,2,1,12,12,1,3,0,0,2425
2024-11-09,Lorient,Guingamp,3,1,2,0,13,8,3,2,6,3,17,15,0,0,0,0,2425
2024-11-09,Pau FC,Paris FC,0,0,0,0,11,16,2,5,3,8,13,8,1,2,0,0,2425
2024-11-09,Metz,Caen,1,0,1,0,15,14,1,2,5,5,13,14,2,0,0,0,2425
2024-11-22,Troyes,Grenoble,0,0,0,0,10,10,2,5,5,4,10,6,2,2,0,0,2425
2024-11-22,Pau FC,Red Star,4,1,1,1,25,7,6,3,6,2,11,7,1,1,0,0,2425
2024-11-22,Martigues,Laval,0,3,0,1,10,15,3,8,7,11,7,12,2,0,0,0,2425
2024-11-22,Guingamp,Amiens,3,0,2,0,11,3,5,0,2,6,9,10,0,3,1,0,2425
2024-11-22,Caen,Rodez,3,3,1,2,5,6,5,4,10,8,3,7,0,2,0,0,2425
2024-11-22,Clermont,Metz,1,1,1,1,12,10,4,4,7,2,12,10,2,1,0,0,2425
2024-11-23,Paris FC,Annecy,0,0,0,0,3,16,0,3,3,7,13,18,3,5,0,1,2425
2024-11-23,Bastia,Lorient,0,0,0,0,6,16,1,8,6,6,10,17,4,3,2,0,2425
2024-11-25,Dunkerque,Ajaccio,1,0,1,0,22,1,6,0,6,2,15,16,2,3,0,1,2425
2024-12-03,Ajaccio,Bastia,0,0,0,0,4,5,2,0,2,5,23,17,5,1,1,0,2425
2024-12-06,Rodez,Pau FC,1,0,0,0,21,15,6,4,12,4,10,10,0,0,0,0,2425
2024-12-06,Martigues,Guingamp,0,1,0,0,12,14,3,2,8,4,11,18,2,1,1,0,2425
2024-12-06,Red Star,Bastia,0,0,0,0,5,20,0,11,2,11,22,9,5,3,0,0,2425
2024-12-06,Laval,Caen,1,0,1,0,7,9,3,4,4,3,14,18,2,1,0,0,2425
2024-12-06,Annecy,Clermont,2,0,1,0,18,15,8,3,4,5,7,13,2,4,0,0,2425
2024-12-06,Lorient,Troyes,2,0,1,0,13,7,6,1,2,5,10,8,0,0,0,0,2425
2024-12-07,Grenoble,Amiens,0,2,0,0,8,19,3,7,2,6,15,8,2,1,1,0,2425
2024-12-07,Ajaccio,Paris FC,0,2,0,0,10,14,4,6,3,5,17,12,2,1,0,0,2425
2024-12-09,Metz,Dunkerque,2,0,0,0,12,11,6,1,5,1,11,20,1,4,0,0,2425
2024-12-13,Pau FC,Ajaccio,1,0,1,0,23,10,7,3,4,4,21,18,0,3,0,1,2425
2024-12-13,Clermont,Rodez,1,1,0,1,18,13,7,6,4,10,8,20,0,2,0,0,2425
2024-12-13,Troyes,Martigues,4,0,1,0,22,7,16,1,5,2,6,13,0,1,0,0,2425
2024-12-13,Amiens,Laval,1,3,0,1,13,7,5,3,3,5,10,16,4,1,1,0,2425
2024-12-13,Bastia,Guingamp,3,1,0,1,18,5,7,3,8,4,21,25,2,4,0,0,2425
2024-12-14,Lorient,Paris FC,2,0,1,0,21,10,3,4,8,1,21,16,2,4,0,1,2425
2024-12-14,Red Star,Grenoble,3,1,3,0,15,20,3,7,4,7,14,17,2,1,0,0,2425
2024-12-14,Annecy,Metz,0,0,0,0,10,9,5,2,6,2,18,6,1,0,0,0,2425
2024-12-16,Dunkerque,Caen,3,1,0,0,18,5,8,2,9,0,14,16,1,4,0,0,2425
2025-01-03,Rodez,Red Star,0,2,0,1,13,12,5,4,5,5,8,11,1,1,0,0,2425
2025-01-03,Ajaccio,Annecy,1,2,1,1,18,10,4,6,4,3,8,11,2,1,0,0,2425
2025-01-03,Amiens,Troyes,0,3,0,2,12,10,5,6,4,3,11,9,2,1,0,0,2425
2025-01-03,Caen,Clermont,0,1,0,0,10,12,6,6,4,4,14,16,2,2,0,0,2425
2025-01-03,Grenoble,Bastia,3,2,1,1,13,11,6,6,4,4,17,14,3,3,0,0,2425
2025-01-03,Paris FC,Martigues,1,2,1,0,26,8,7,5,5,0,16,6,3,3,0,0,2425
2025-01-04,Metz,Pau FC,0,0,0,0,21,15,6,3,6,6,9,12,1,2,0,0,2425
2025-01-04,Laval,Lorient,2,0,0,0,9,14,4,5,6,2,11,9,1,1,0,0,2425
2025-01-04,Guingamp,Dunkerque,1,1,0,0,5,10,2,5,3,2,13,14,1,3,0,0,2425
2025-01-10,Annecy,Guingamp,1,4,0,1,10,15,3,7,4,1,16,17,4,1,0,0,2425
2025-01-10,Laval,Red Star,1,1,1,1,9,9,6,4,9,5,10,13,1,1,0,0,2425
2025-01-10,Martigues,Clermont,0,1,0,0,9,15,0,8,4,6,11,8,1,2,0,0,2425
2025-01-10,Pau FC,Dunkerque,1,1,0,1,13,14,3,4,4,1,12,10,2,2,0,0,2425
2025-01-10,Rodez,Troyes,2,1,1,0,10,12,4,1,3,4,9,14,2,5,1,1,2425
2025-01-11,Bastia,Ajaccio,4,0,3,0,13,7,6,3,2,2,12,10,2,2,0,1,2425
2025-01-11,Caen,Grenoble,0,1,0,1,7,24,3,11,8,7,12,20,3,3,2,1,2425
2025-01-11,Paris FC,Amiens,1,0,0,0,20,10,5,4,13,2,19,13,4,4,0,0,2425
2025-01-11,Lorient,Metz,0,0,0,0,6,4,1,0,3,3,17,9,4,1,0,0,2425
2025-01-17,Red Star,Pau FC,1,3,1,1,23,18,7,8,7,5,13,8,2,2,0,0,2425
2025-01-17,Guingamp,Rodez,3,0,1,0,12,15,5,5,4,9,6,16,1,1,0,0,2425
2025-01-17,Ajaccio,Caen,2,1,0,0,17,5,4,2,10,1,16,13,3,2,0,0,2425
2025-01-17,Amiens,Bastia,1,0,0,0,6,17,3,3,0,1,18,19,3,4,0,0,2425
2025-01-17,Grenoble,Martigues,1,0,0,0,11,12,3,4,5,6,11,12,1,0,0,0,2425
2025-01-18,Clermont,Laval,1,1,0,0,10,12,5,2,4,4,9,23,2,2,0,0,2425
2025-01-18,Metz,Paris FC,3,1,1,1,10,11,6,6,4,7,11,15,3,2,0,0,2425
2025-01-18,Dunkerque,Lorient,0,1,0,1,8,13,2,7,3,7,12,19,1,4,0,0,2425
2025-01-20,Troyes,Annecy,0,1,0,1,25,7,4,5,10,3,5,14,1,3,0,0,2425
2025-01-24,Metz,Grenoble,3,0,1,0,22,10,10,0,4,2,14,13,1,1,0,0,2425
2025-01-24,Rodez,Ajaccio,1,2,0,2,21,5,5,2,11,3,12,9,3,2,0,0,2425
2025-01-24,Martigues,Amiens,3,0,3,0,15,10,5,4,4,3,20,14,2,4,0,0,2425
2025-01-24,Bastia,Pau FC,1,1,0,0,17,7,5,4,8,3,12,22,1,7,0,0,2425
2025-01-24,Caen,Guingamp,0,1,0,1,11,9,4,1,3,3,11,16,2,2,0,0,2425
2025-01-24,Laval,Troyes,1,0,0,0,14,17,3,3,3,8,8,9,1,1,0,0,2425
2025-01-25,Paris FC,Red Star,4,1,1,0,15,12,6,3,4,6,11,13,1,0,0,0,2425
2025-01-25,Lorient,Clermont,3,2,2,1,15,12,5,5,9,2,14,12,0,3,0,0,2425
2025-01-27,Annecy,Dunkerque,0,2,0,1,6,14,1,6,6,8,17,16,3,1,0,0,2425
2025-01-31,Amiens,Annecy,1,0,1,0,9,11,3,2,6,4,12,14,3,2,0,1,2425
2025-01-31,Bastia,Metz,1,1,1,0,22,5,5,2,4,3,18,18,6,1,1,0,2425
2025-01-31,Clermont,Ajaccio,0,1,0,0,17,6,3,5,7,2,17,12,1,2,1,0,2425
2025-01-31,Dunkerque,Martigues,0,1,0,0,12,9,3,2,6,6,19,9,0,0,0,0,2425
2025-01-31,Grenoble,Rodez,2,1,1,1,15,12,5,7,3,9,12,17,0,0,0,0,2425
2025-01-31,Pau FC,Laval,1,1,0,0,24,9,8,5,8,4,12,15,2,3,0,0,2425
2025-02-01,Red Star,Lorient,1,2,0,1,5,14,1,5,2,3,12,9,0,1,0,0,2425
2025-02-01,Troyes,Caen,3,0,0,0,16,11,5,5,3,3,14,15,1,2,0,0,2425
2025-02-01,Guingamp,Paris FC,0,1,0,1,4,12,1,2,4,3,13,18,0,0,0,0,2425
2025-02-07,Rodez,Bastia,0,2,0,1,9,13,2,6,9,2,15,11,5,2,0,0,2425
2025-02-07,Paris FC,Pau FC,3,1,1,1,8,13,6,4,4,6,11,12,2,2,0,0,2425
2025-02-07,Grenoble,Red Star,0,0,0,0,10,10,3,1,4,4,16,13,1,1,0,0,2425
2025-02-07,Laval,Annecy,0,1,0,0,9,7,2,3,5,2,11,11,2,3,0,0,2425
2025-02-07,Martigues,Troyes,1,2,0,2,8,16,4,9,1,5,16,16,2,3,1,0,2425
2025-02-08,Ajaccio,Guingamp,0,3,0,2,8,13,0,4,4,5,18,13,1,1,0,0,2425
2025-02-08,Lorient,Amiens,3,1,1,1,24,3,10,2,9,1,16,8,1,1,0,0,2425
2025-02-08,Metz,Clermont,3,1,2,0,18,12,7,4,6,3,15,12,0,1,0,0,2425
2025-02-10,Caen,Dunkerque,0,2,0,1,4,20,0,8,0,3,14,14,5,4,1,0,2425
2025-02-14,Ajaccio,Laval,3,0,2,0,9,12,4,2,4,5,14,20,2,3,0,0,2425
2025-02-14,Amiens,Grenoble,1,4,1,3,16,13,8,8,8,5,10,16,0,0,0,0,2425
2025-02-14,Pau FC,Rodez,0,5,0,2,16,16,4,9,5,3,14,7,2,2,0,0,2425
2025-02-14,Red Star,Martigues,1,0,0,0,18,10,10,3,3,4,14,18,2,2,0,0,2425
2025-02-14,Troyes,Lorient,0,1,0,0,11,9,5,5,4,4,13,11,1,0,0,0,2425
2025-02-14,Clermont,Bastia,1,1,0,1,14,11,2,4,7,3,16,21,0,0,0,0,2425
2025-02-15,Dunkerque,Paris FC,1,0,0,0,6,7,2,1,5,3,7,12,1,2,0,0,2425
2025-02-15,Guingamp,Metz,0,3,0,1,15,14,6,7,9,2,11,14,1,1,0,0,2425
2025-02-17,Annecy,Caen,1,0,1,0,13,6,6,2,7,9,22,11,2,0,0,0,2425
2025-02-21,Martigues,Annecy,2,0,1,0,12,12,4,4,2,1,13,15,3,1,0,0,2425
2025-02-21,Paris FC,Troyes,1,0,0,0,9,11,1,2,3,5,11,16,4,1,0,0,2425
2025-02-21,Rodez,Amiens,1,1,1,0,17,5,3,2,13,3,18,14,2,4,0,0,2425
2025-02-21,Grenoble,Guingamp,1,1,1,0,9,24,7,10,1,6,16,8,1,1,0,0,2425
2025-02-21,Bastia,Red Star,1,0,0,0,15,5,8,1,1,2,13,14,4,1,0,0,2425
2025-02-21,Dunkerque,Clermont,3,0,2,0,15,7,9,4,9,4,13,10,2,1,0,0,2425
2025-02-22,Caen,Pau FC,2,2,1,1,12,10,6,3,5,2,25,20,5,4,1,1,2425
2025-02-22,Lorient,Laval,0,1,0,0,17,7,5,3,4,3,16,13,2,4,0,0,2425
2025-02-22,Metz,Ajaccio,0,1,0,0,18,6,4,2,4,2,16,12,4,1,0,0,2425
2025-02-28,Troyes,Bastia,2,0,1,0,13,11,5,4,4,6,13,16,3,3,0,0,2425
2025-02-28,Laval,Martigues,0,1,0,0,11,8,3,2,4,4,10,16,2,2,0,0,2425
2025-02-28,Pau FC,Grenoble,1,0,0,0,22,7,4,0,15,4,15,7,1,0,0,1,2425
2025-02-28,Annecy,Paris FC,2,3,1,1,5,15,3,6,1,5,18,20,2,1,2,0,2425
2025-02-28,Clermont,Caen,0,1,0,0,6,16,2,5,4,5,9,12,1,2,0,0,2425
2025-03-01,Amiens,Metz,1,2,1,0,13,17,6,6,5,8,13,11,0,1,0,0,2425
2025-03-01,Red Star,Guingamp,3,1,1,1,10,8,9,4,2,5,14,22,2,1,0,0,2425
2025-03-01,Lorient,Rodez,3,1,1,1,23,6,7,3,10,5,6,10,0,2,0,0,2425
2025-03-03,Ajaccio,Dunkerque,1,2,0,1,11,9,3,3,4,3,19,16,4,0,1,0,2425
2025-03-07,Pau FC,Troyes,0,2,0,0,9,14,4,8,1,6,14,18,3,1,0,0,2425
2025-03-07,Red Star,Amiens,2,0,1,0,18,6,5,0,5,5,19,13,2,2,0,0,2425
2025-03-07,Guingamp,Clermont,3,1,0,1,18,4,12,2,10,0,14,19,2,4,0,0,2425
2025-03-07,Bastia,Martigues,1,0,1,0,18,6,8,3,7,1,15,10,3,2,0,0,2425
2025-03-07,Caen,Laval,0,1,0,1,11,10,4,1,0,1,13,14,3,2,0,0,2425
2025-03-07,Grenoble,Ajaccio,2,2,1,1,16,9,7,3,10,5,11,9,3,1,0,0,2425
2025-03-08,Paris FC,Lorient,3,2,3,1,11,15,5,7,1,7,17,17,4,2,0,0,2425
2025-03-08,Metz,Annecy,5,1,2,0,10,8,5,2,4,3,9,9,2,2,0,0,2425
2025-03-10,Rodez,Dunkerque,5,1,0,1,18,10,9,1,4,3,16,14,1,2,0,1,2425
2025-03-14,Ajaccio,Red Star,2,1,0,1,14,9,5,4,6,7,6,12,1,2,0,0,2425
2025-03-14,Amiens,Caen,2,1,0,0,9,11,3,5,2,4,13,20,3,1,0,0,2425
2025-03-14,Annecy,Rodez,1,1,0,0,10,8,3,4,3,2,16,15,1,3,0,0,2425
2025-03-14,Clermont,Grenoble,0,0,0,0,18,13,5,5,1,2,8,14,2,3,0,0,2425
2025-03-14,Martigues,Pau FC,2,2,1,0,10,14,4,7,4,3,12,19,0,4,0,0,2425
2025-03-14,Troyes,Guingamp,0,1,0,0,15,7,3,4,5,3,11,15,2,0,0,0,2425
2025-03-15,Dunkerque,Metz,2,3,0,1,12,10,5,6,8,6,14,11,2,2,0,0,2425
2025-03-15,Laval,Paris FC,3,0,1,0,14,16,8,5,5,8,12,13,2,2,0,0,2425
2025-03-15,Lorient,Bastia,4,0,2,0,10,9,6,4,2,1,19,18,3,1,0,0,2425
2025-03-28,Red Star,Rodez,1,1,1,1,10,12,3,5,2,8,6,8,1,2,0,0,2425
2025-03-28,Pau FC,Annecy,1,0,0,0,5,7,4,3,2,6,17,20,1,4,0,0,2425
2025-03-28,Metz,Troyes,2,1,1,0,8,10,3,3,5,1,16,15,2,0,1,0,2425
2025-03-28,Martigues,Ajaccio,2,0,2,0,10,18,4,4,0,10,14,13,1,2,0,0,2425
2025-03-28,Clermont,Amiens,1,1,1,0,11,17,3,6,5,9,14,14,3,2,1,0,2425
2025-03-28,Bastia,Dunkerque,2,0,1,0,14,11,8,1,3,4,13,15,3,3,0,0,2425
2025-03-29,Grenoble,Lorient,1,2,1,2,4,20,2,5,2,5,18,9,0,0,0,0,2425
2025-03-29,Guingamp,Laval,2,0,2,0,21,6,9,3,8,3,6,17,0,4,0,1,2425
2025-03-31,Paris FC,Caen,4,2,3,0,16,16,7,4,2,3,12,16,1,3,0,0,2425
2025-04-04,Rodez,Martigues,1,0,0,0,11,8,6,0,5,3,9,13,0,1,0,1,2425
2025-04-04,Paris FC,Clermont,2,0,1,0,13,4,5,0,8,4,12,12,1,2,0,1,2425
2025-04-04,Laval,Grenoble,1,2,1,2,10,12,5,3,6,5,12,8,1,0,1,0,2425
2025-04-04,Annecy,Bastia,1,1,1,0,8,11,4,3,3,13,11,8,3,1,1,0,2425
2025-04-04,Ajaccio,Amiens,2,1,1,1,15,9,4,1,8,3,12,14,2,3,0,0,2425
2025-04-05,Caen,Metz,2,2,0,1,10,12,5,3,6,8,16,10,3,1,0,0,2425
2025-04-05,Lorient,Pau FC,5,0,1,0,5,0,5,0,0,1,13,9,0,1,0,0,2425
2025-04-05,Troyes,Red Star,2,2,2,2,9,11,4,4,6,6,18,7,2,0,0,0,2425
