data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2020-09-19,Fiorentina,Torino,1,0,0,0,17,6,8,3,4,1,17,20,3,1,0,0,2021
2020-09-19,Verona,Roma,0,0,0,0,9,15,7,7,0,6,19,20,2,0,0,0,2021
2020-09-20,Parma,Napoli,0,2,0,0,4,12,2,7,4,2,16,12,4,1,0,0,2021
2020-09-20,Genoa,Crotone,4,1,3,1,10,11,8,5,6,4,13,14,4,2,0,0,2021
2020-09-20,Sassuolo,Cagliari,1,1,0,0,21,8,10,4,7,3,9,18,1,3,0,0,2021
2020-09-20,Juventus,Sampdoria,3,0,1,0,14,10,9,2,6,4,15,9,1,1,0,0,2021
2020-09-21,Milan,Bologna,2,0,1,0,14,6,6,5,7,4,13,17,3,5,0,1,2021
2020-09-26,Sampdoria,Benevento,2,3,2,1,5,11,4,6,6,4,17,12,3,1,0,0,2021
2020-09-26,Inter,Fiorentina,4,3,1,1,12,8,6,4,5,1,15,10,1,1,0,0,2021
2020-09-26,Torino,Atalanta,2,4,2,3,5,12,5,7,2,6,11,12,1,2,0,0,2021
2020-09-26,Cagliari,Lazio,0,2,0,1,9,9,3,7,3,6,8,13,1,1,0,0,2021
2020-09-27,Spezia,Sassuolo,1,4,1,1,11,10,6,8,3,5,13,8,2,1,0,0,2021
2020-09-27,Napoli,Genoa,6,0,1,0,18,3,11,1,4,2,6,13,1,2,0,0,2021
2020-09-27,Verona,Udinese,1,0,0,0,8,14,2,6,1,9,13,13,1,0,0,0,2021
2020-09-27,Crotone,Milan,0,2,0,1,5,11,1,7,2,5,14,15,1,3,0,0,2021
2020-09-27,Roma,Juventus,2,2,2,1,7,6,6,3,5,7,19,9,2,3,0,1,2021
2020-09-28,Bologna,Parma,4,1,2,0,11,8,8,4,8,9,12,9,1,2,0,1,2021
2020-09-30,Benevento,Inter,2,5,1,4,11,18,7,12,5,1,10,15,1,0,0,0,2021
2020-09-30,Udinese,Spezia,0,2,0,1,10,4,5,3,2,2,13,17,0,5,0,1,2021
2020-09-30,Lazio,Atalanta,1,4,0,3,11,8,8,6,7,3,16,11,7,2,0,0,2021
2020-10-02,Fiorentina,Sampdoria,1,2,0,1,16,14,6,10,8,4,11,16,0,3,0,0,2021
2020-10-03,Udinese,Roma,0,1,0,0,9,8,5,3,4,1,15,10,1,0,0,0,2021
2020-10-03,Sassuolo,Crotone,4,1,1,0,7,10,4,6,3,4,15,15,2,3,0,0,2021
2020-10-04,Atalanta,Cagliari,5,2,4,1,19,7,14,3,3,9,11,9,0,0,0,0,2021
2020-10-04,Benevento,Bologna,1,0,0,0,6,13,3,7,4,10,13,15,2,1,0,0,2021
2020-10-04,Lazio,Inter,1,1,0,1,11,10,5,4,7,8,14,13,3,4,1,1,2021
2020-10-04,Parma,Verona,1,0,1,0,7,8,5,5,7,6,11,19,1,1,0,0,2021
2020-10-04,Milan,Spezia,3,0,0,0,10,3,5,2,4,6,14,19,1,2,0,0,2021
2020-10-17,Napoli,Atalanta,4,1,4,0,18,11,14,3,6,2,12,23,1,3,0,0,2021
2020-10-17,Inter,Milan,1,2,1,2,12,8,6,4,3,5,18,11,3,4,0,0,2021
2020-10-17,Sampdoria,Lazio,3,0,2,0,11,8,8,1,3,3,12,10,2,2,0,0,2021
2020-10-17,Crotone,Juventus,1,1,1,1,9,8,3,3,3,4,17,14,3,3,0,1,2021
2020-10-18,Roma,Benevento,5,2,2,1,16,8,10,4,6,4,17,7,3,2,0,0,2021
2020-10-18,Udinese,Parma,3,2,1,1,9,7,4,3,11,2,12,11,3,2,0,0,2021
2020-10-18,Spezia,Fiorentina,2,2,1,2,6,7,2,6,5,5,15,18,2,2,0,0,2021
2020-10-18,Bologna,Sassuolo,3,4,2,1,11,20,7,12,7,11,20,12,2,2,0,0,2021
2020-10-18,Torino,Cagliari,2,3,1,2,10,9,6,7,2,4,14,16,2,3,1,0,2021
2020-10-19,Verona,Genoa,0,0,0,0,18,5,12,2,14,2,14,15,1,4,0,0,2021
2020-10-23,Sassuolo,Torino,3,3,0,1,13,14,9,12,6,8,10,12,2,2,0,0,2021
2020-10-24,Atalanta,Sampdoria,1,3,0,1,10,5,5,4,3,1,11,18,3,4,0,0,2021
2020-10-24,Genoa,Inter,0,2,0,0,1,10,0,6,1,9,11,17,1,1,0,0,2021
2020-10-24,Lazio,Bologna,2,1,0,0,6,16,4,6,8,9,14,15,3,3,0,0,2021
2020-10-25,Fiorentina,Udinese,3,2,2,1,4,11,3,6,2,7,16,14,1,3,0,0,2021
2020-10-25,Parma,Spezia,2,2,1,2,15,13,7,9,12,3,12,22,3,2,0,0,2021
