data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2025-01-12,Cadiz,Levante,0,0,0,0,10,13,3,1,2,2,17,17,5,2,1,0,2425
2025-01-12,Elche,Zaragoza,1,0,0,0,12,8,5,1,7,0,17,22,5,5,0,0,2425
2025-01-13,Eldense,Eibar,1,3,1,0,22,16,4,3,11,5,8,15,1,1,0,0,2425
2025-01-17,Cartagena,Oviedo,0,1,0,1,8,16,3,7,2,4,14,21,2,2,0,0,2425
2025-01-18,Eldense,Cadiz,1,4,0,3,16,14,5,5,10,2,23,8,2,2,0,0,2425
2025-01-18,Eibar,Albacete,1,1,1,0,10,8,4,4,3,1,14,10,5,3,0,0,2425
2025-01-18,Sp Gijon,Elche,1,1,1,0,9,5,3,3,4,5,19,9,3,0,0,1,2425
2025-01-18,Levante,Granada,3,1,1,0,15,10,7,3,2,6,18,22,3,4,0,0,2425
2025-01-19,Burgos,La Coruna,0,1,0,0,12,7,3,3,5,1,8,10,3,2,0,0,2425
2025-01-19,Santander,Ferrol,6,0,3,0,18,6,10,2,4,1,14,11,2,1,0,0,2425
2025-01-19,Castellon,Cordoba,1,2,1,0,14,10,4,4,3,4,9,9,1,2,0,0,2425
2025-01-19,Zaragoza,Tenerife,2,2,0,1,10,11,4,2,5,3,5,17,2,4,0,0,2425
