data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-07-15,Kaiserslautern,Hannover,2,1,1,0,11,13,4,5,4,3,15,16,6,3,0,0,2223
2022-07-16,Greuther Furth,Holstein Kiel,2,2,0,1,24,4,10,2,12,1,14,9,5,2,0,0,2223
2022-07-16,Regensburg,Darmstadt,2,0,1,0,17,13,4,2,3,5,17,12,3,4,0,1,2223
2022-07-16,Sandhausen,Bielefeld,2,1,1,0,13,14,6,6,5,6,21,15,7,3,0,1,2223
2022-07-16,St Pauli,Nurnberg,3,2,3,0,16,12,7,4,4,4,17,10,3,4,0,0,2223
2022-07-16,Magdeburg,Fortuna Dusseldorf,1,2,0,1,13,16,5,3,6,3,12,14,1,2,0,0,2223
2022-07-17,Braunschweig,Hamburg,0,2,0,0,24,15,8,6,9,4,7,15,0,2,0,0,2223
2022-07-17,Hansa Rostock,Heidenheim,0,1,0,0,12,9,4,3,2,4,10,11,2,1,0,0,2223
2022-07-17,Paderborn,Karlsruhe,5,0,0,0,16,8,9,4,2,7,9,9,0,2,0,0,2223
2022-07-22,Darmstadt,Sandhausen,2,1,1,1,10,7,2,4,8,3,11,12,2,3,0,0,2223
2022-07-22,Fortuna Dusseldorf,Paderborn,2,1,2,1,6,11,4,4,3,1,13,9,2,2,0,0,2223
2022-07-23,Heidenheim,Braunschweig,3,0,1,0,20,15,6,3,7,3,9,9,1,0,0,0,2223
2022-07-23,Holstein Kiel,Kaiserslautern,2,2,0,1,11,13,2,5,3,4,13,10,1,1,0,0,2223
2022-07-23,Nurnberg,Greuther Furth,2,0,1,0,17,9,10,5,6,6,20,10,4,2,0,0,2223
2022-07-23,Hannover,St Pauli,2,2,1,1,14,16,4,5,2,6,11,13,1,3,0,0,2223
2022-07-24,Hamburg,Hansa Rostock,0,1,0,0,17,12,2,2,5,7,9,12,1,5,0,0,2223
2022-07-24,Karlsruhe,Magdeburg,2,3,0,3,27,15,8,4,9,4,13,10,2,3,0,0,2223
2022-07-24,Bielefeld,Regensburg,0,3,0,1,9,13,4,5,4,1,10,19,0,0,0,0,2223
2022-08-05,Greuther Furth,Karlsruhe,1,1,0,0,10,9,3,3,7,3,11,16,4,3,0,0,2223
2022-08-05,Sandhausen,Fortuna Dusseldorf,1,0,0,0,9,13,5,6,5,8,18,13,4,1,0,0,2223
2022-08-06,Hamburg,Heidenheim,1,0,1,0,12,15,4,3,2,15,10,13,1,2,0,0,2223
2022-08-06,Paderborn,Hannover,4,2,1,2,29,18,11,8,3,3,10,9,2,4,0,0,2223
2022-08-06,Regensburg,Nurnberg,0,0,0,0,7,13,2,1,6,4,24,13,3,1,0,0,2223
2022-08-06,Hansa Rostock,Bielefeld,2,1,1,0,17,14,4,4,7,7,7,8,1,0,0,0,2223
2022-08-07,Magdeburg,Holstein Kiel,1,2,1,1,9,17,3,6,3,9,10,15,4,4,1,0,2223
2022-08-07,Braunschweig,Darmstadt,0,1,0,0,8,23,3,5,2,5,15,12,2,3,0,0,2223
2022-08-07,Kaiserslautern,St Pauli,2,1,1,0,10,14,3,4,8,4,9,11,1,1,0,0,2223
2022-08-12,Kaiserslautern,Paderborn,0,1,0,0,7,17,2,6,3,3,11,9,3,3,1,0,2223
2022-08-12,Nurnberg,Heidenheim,0,3,0,1,10,17,3,5,2,6,5,11,0,1,0,0,2223
2022-08-13,Bielefeld,Hamburg,0,2,0,1,14,15,5,10,6,4,8,8,4,1,0,0,2223
2022-08-13,Holstein Kiel,Braunschweig,3,0,1,0,16,18,7,6,4,4,9,10,2,2,0,0,2223
2022-08-13,Karlsruhe,Sandhausen,3,2,1,1,28,8,8,2,10,2,13,17,2,3,0,0,2223
2022-08-13,Darmstadt,Hansa Rostock,4,0,2,0,13,8,8,1,3,2,12,12,3,3,0,0,2223
2022-08-14,Hannover,Regensburg,1,0,0,0,15,15,6,7,5,3,18,15,3,2,0,0,2223
2022-08-14,Fortuna Dusseldorf,Greuther Furth,2,2,0,1,14,7,4,4,5,2,16,16,3,4,0,0,2223
2022-08-14,St Pauli,Magdeburg,3,0,2,0,19,7,8,1,7,3,7,8,3,0,0,0,2223
2022-08-19,Magdeburg,Hannover,0,4,0,2,21,16,5,9,6,4,13,20,3,4,0,0,2223
