data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2023-10-08,Schalke 04,Hertha,1,2,0,1,16,16,6,4,11,5,15,14,2,3,1,0,2324
2023-10-20,Elversberg,Braunschweig,3,0,2,0,13,7,7,4,6,1,12,9,0,1,0,0,2324
2023-10-20,Hannover,Magdeburg,2,1,1,0,14,13,4,8,6,9,9,14,2,3,0,0,2324
2023-10-21,Fortuna Dusseldorf,Kaiserslautern,4,3,1,3,20,16,5,8,6,5,12,8,4,1,0,0,2324
2023-10-21,Paderborn,St Pauli,2,2,1,0,6,17,3,3,3,6,7,11,0,1,0,0,2324
2023-10-21,Hamburg,Greuther Furth,2,0,2,0,17,14,4,3,6,7,12,12,2,4,0,0,2324
2023-10-21,Osnabruck,Wehen,0,2,0,1,19,14,5,5,2,3,14,17,3,1,0,0,2324
2023-10-22,Hansa Rostock,Holstein Kiel,1,3,1,1,22,10,9,5,9,2,13,14,1,4,0,1,2324
2023-10-22,Karlsruhe,Schalke 04,3,0,2,0,12,9,5,3,7,5,13,13,1,1,0,0,2324
2023-10-22,Nurnberg,Hertha,3,1,0,1,18,14,7,6,11,5,13,11,3,2,1,1,2324
2023-10-27,Braunschweig,Fortuna Dusseldorf,1,4,0,2,16,12,5,6,8,4,12,6,2,1,0,0,2324
2023-10-27,Greuther Furth,Osnabruck,4,0,1,0,13,5,6,2,10,1,15,15,0,3,0,0,2324
2023-10-28,Kaiserslautern,Hamburg,3,3,2,1,13,20,5,9,3,4,8,15,1,4,0,0,2324
2023-10-28,St Pauli,Karlsruhe,2,1,0,1,20,6,9,3,7,3,10,10,1,2,0,0,2324
2023-10-28,Schalke 04,Hannover,3,2,1,0,11,14,6,3,4,5,15,15,4,1,0,0,2324
2023-10-28,Hertha,Paderborn,3,1,2,0,11,16,5,6,3,9,13,14,5,1,1,0,2324
2023-10-29,Holstein Kiel,Nurnberg,0,2,0,0,14,21,1,5,7,3,12,8,2,4,0,0,2324
2023-10-29,Magdeburg,Elversberg,1,2,0,2,18,8,5,4,5,3,12,14,2,2,0,0,2324
2023-10-29,Wehen,Hansa Rostock,1,0,0,0,16,16,6,4,9,11,7,9,1,0,0,0,2324
2023-11-03,Elversberg,St Pauli,0,2,0,2,7,10,2,4,6,3,10,7,2,1,0,0,2324
2023-11-03,Fortuna Dusseldorf,Wehen,1,3,0,3,25,11,7,5,6,6,14,6,4,5,0,0,2324
2023-11-04,Kaiserslautern,Greuther Furth,0,2,0,1,18,13,2,6,9,3,8,13,3,2,1,0,2324
2023-11-04,Nurnberg,Schalke 04,1,2,0,1,15,11,4,4,4,7,9,18,4,2,0,0,2324
2023-11-04,Osnabruck,Holstein Kiel,1,1,0,0,14,16,4,9,6,5,19,15,1,3,0,0,2324
2023-11-04,Hamburg,Magdeburg,2,0,1,0,16,13,7,4,4,6,18,10,1,2,0,1,2324
2023-11-05,Hannover,Braunschweig,2,0,2,0,12,0,6,0,2,5,10,13,2,7,0,1,2324
2023-11-05,Hansa Rostock,Hertha,0,0,0,0,8,16,2,2,7,5,17,11,2,2,0,0,2324
2023-11-05,Karlsruhe,Paderborn,0,3,0,1,16,11,7,5,2,3,10,10,4,1,0,0,2324
2023-11-10,Schalke 04,Elversberg,1,2,1,2,22,13,3,5,8,2,11,11,3,2,0,0,2324
2023-11-10,St Pauli,Hannover,0,0,0,0,13,2,2,0,7,1,12,15,2,4,0,0,2324
2023-11-11,Paderborn,Nurnberg,1,3,0,3,24,12,9,8,12,2,17,8,2,1,0,1,2324
2023-11-11,Hertha,Karlsruhe,2,2,2,1,10,12,3,4,6,9,17,13,0,2,0,0,2324
2023-11-11,Braunschweig,Osnabruck,3,2,1,1,16,6,8,3,4,4,18,12,3,5,0,1,2324
2023-11-11,Holstein Kiel,Hamburg,4,2,1,0,16,15,8,7,7,6,13,13,2,2,0,0,2324
2023-11-12,Greuther Furth,Fortuna Dusseldorf,1,0,0,0,9,12,4,3,3,7,16,13,4,3,0,0,2324
2023-11-12,Magdeburg,Hansa Rostock,1,2,1,0,16,16,8,5,13,2,6,15,3,2,0,0,2324
2023-11-12,Wehen,Kaiserslautern,2,1,0,1,12,5,6,1,5,2,16,14,0,2,0,0,2324
2023-11-24,Hamburg,Braunschweig,2,1,2,0,16,14,5,3,7,4,11,10,1,2,0,0,2324
2023-11-24,Hannover,Hertha,2,2,0,2,18,8,6,4,9,1,10,16,0,1,0,0,2324
2023-11-25,Fortuna Dusseldorf,Schalke 04,5,3,3,0,13,11,9,7,6,8,8,9,1,2,0,0,2324
2023-11-25,Osnabruck,Magdeburg,0,2,0,0,12,13,3,6,5,8,10,13,2,2,0,0,2324
2023-11-25,Hansa Rostock,St Pauli,2,3,1,3,16,18,4,9,2,1,19,10,2,1,0,0,2324
2023-11-25,Elversberg,Paderborn,4,1,1,1,15,9,9,4,4,3,10,13,2,3,0,0,2324
2023-11-26,Greuther Furth,Wehen,2,0,1,0,23,14,7,6,7,6,7,18,3,5,0,0,2324
2023-11-26,Kaiserslautern,Holstein Kiel,0,3,0,2,13,11,5,6,6,10,9,11,1,1,0,0,2324
2023-11-26,Karlsruhe,Nurnberg,4,1,1,0,19,12,8,3,6,8,10,9,2,3,0,0,2324
2023-12-01,Schalke 04,Osnabruck,4,0,1,0,14,8,5,2,3,0,15,11,2,2,0,0,2324
2023-12-01,St Pauli,Hamburg,2,2,2,0,16,6,5,3,9,3,5,13,1,3,0,0,2324
2023-12-02,Nurnberg,Fortuna Dusseldorf,0,5,0,3,4,14,1,7,2,5,10,6,2,3,0,0,2324
2023-12-02,Magdeburg,Kaiserslautern,4,1,1,1,18,19,11,5,6,2,9,14,3,1,0,0,2324
2023-12-02,Braunschweig,Greuther Furth,0,1,0,1,13,7,6,1,2,5,7,16,4,3,0,0,2324
2023-12-02,Holstein Kiel,Wehen,3,2,2,0,23,13,9,4,11,3,7,10,1,2,0,0,2324
2023-12-03,Hertha,Elversberg,5,1,2,1,14,15,6,5,3,4,7,8,0,2,0,0,2324
2023-12-03,Karlsruhe,Hansa Rostock,2,2,1,2,17,17,7,7,8,5,6,11,2,1,0,0,2324
2023-12-03,Paderborn,Hannover,1,0,0,0,21,8,6,1,6,5,18,13,1,2,0,1,2324
2023-12-08,Hannover,Karlsruhe,2,2,0,1,18,15,7,7,5,4,10,13,1,0,0,0,2324
2023-12-08,Wehen,Braunschweig,1,3,1,0,10,13,2,8,4,7,10,7,2,1,0,0,2324
2023-12-09,Kaiserslautern,Hertha,1,2,1,0,12,10,4,5,9,6,8,21,1,3,1,0,2324
2023-12-09,Osnabruck,St Pauli,1,1,0,1,9,19,3,4,9,10,11,10,4,0,1,0,2324
2023-12-09,Greuther Furth,Magdeburg,1,1,0,0,16,11,6,8,7,3,20,17,1,4,0,0,2324
2023-12-09,Hamburg,Paderborn,1,2,1,1,18,11,6,4,8,4,16,8,2,1,1,1,2324
2023-12-10,Elversberg,Nurnberg,0,1,0,0,19,10,3,3,9,4,11,13,3,4,0,0,2324
2023-12-10,Fortuna Dusseldorf,Holstein Kiel,0,1,0,1,15,12,2,6,9,3,11,10,2,0,0,0,2324
2023-12-10,Hansa Rostock,Schalke 04,0,2,0,0,3,18,0,3,3,4,16,13,1,2,1,0,2324
2023-12-15,Paderborn,Hansa Rostock,3,0,1,0,24,8,11,1,12,2,7,13,4,3,0,1,2324
2023-12-15,Schalke 04,Greuther Furth,2,2,1,0,12,11,8,8,2,3,14,14,4,1,1,0,2324
2023-12-16,Holstein Kiel,Hannover,3,0,3,0,11,11,6,1,2,4,11,12,2,2,0,1,2324
2023-12-16,Hertha,Osnabruck,0,0,0,0,12,8,6,2,4,7,18,16,3,3,1,0,2324
2023-12-16,Magdeburg,Fortuna Dusseldorf,2,3,2,0,19,12,6,5,7,2,9,17,2,3,0,0,2324
2023-12-16,Nurnberg,Hamburg,0,2,0,0,12,14,2,4,4,6,9,18,1,5,0,0,2324
2023-12-17,Karlsruhe,Elversberg,3,2,2,1,17,11,7,5,5,1,9,14,2,2,0,0,2324
