data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2023-09-23,Dortmund,Wolfsburg,1,0,0,0,18,8,4,2,5,3,9,14,0,1,0,0,2324
2023-09-23,M'gladbach,RB Leipzig,0,1,0,0,13,8,1,4,11,6,14,7,1,1,0,0,2324
2023-09-23,Union Berlin,Hoffenheim,0,2,0,2,22,11,6,4,11,6,11,13,1,3,0,0,2324
2023-09-23,Werder Bremen,FC Koln,2,1,1,1,17,13,6,5,9,8,18,16,2,1,0,0,2324
2023-09-24,Leverkusen,Heidenheim,4,1,1,0,20,1,10,1,7,2,9,10,1,1,0,0,2324
2023-09-24,Ein Frankfurt,Freiburg,0,0,0,0,13,9,5,2,7,3,12,5,4,2,0,0,2324
2023-09-29,Hoffenheim,Dortmund,1,3,1,2,15,6,5,5,4,3,14,16,3,4,0,1,2324
2023-09-30,Bochum,M'gladbach,1,3,0,3,23,25,5,9,5,10,12,12,2,3,0,0,2324
2023-09-30,FC Koln,Stuttgart,0,2,0,0,14,18,5,4,8,4,16,8,2,1,0,0,2324
2023-09-30,Heidenheim,Union Berlin,1,0,0,0,9,19,4,8,5,7,11,14,1,2,0,0,2324
2023-09-30,Mainz,Leverkusen,0,3,0,1,10,6,3,3,3,1,13,11,4,1,0,0,2324
2023-09-30,Wolfsburg,Ein Frankfurt,2,0,1,0,19,7,7,3,7,4,11,18,1,6,0,1,2324
2023-09-30,RB Leipzig,Bayern Munich,2,2,2,0,7,11,2,5,5,1,10,11,2,5,0,0,2324
2023-10-01,Darmstadt,Werder Bremen,4,2,2,0,14,10,5,7,2,4,19,19,3,2,0,0,2324
2023-10-01,Freiburg,Augsburg,2,0,1,0,7,13,3,4,2,3,13,17,2,2,0,0,2324
2023-10-06,M'gladbach,Mainz,2,2,1,1,20,13,9,7,10,3,9,9,3,1,0,0,2324
2023-10-07,Augsburg,Darmstadt,1,2,0,0,17,17,3,5,4,4,13,12,4,2,0,0,2324
2023-10-07,Dortmund,Union Berlin,4,2,1,2,12,12,7,6,4,6,7,15,1,1,0,0,2324
2023-10-07,RB Leipzig,Bochum,0,0,0,0,18,9,5,2,9,1,10,13,2,4,0,0,2324
2023-10-07,Stuttgart,Wolfsburg,3,1,0,1,13,12,7,5,5,6,13,14,1,3,0,0,2324
2023-10-07,Werder Bremen,Hoffenheim,2,3,1,2,13,11,3,4,4,4,15,6,5,4,0,0,2324
2023-10-08,Leverkusen,FC Koln,3,0,2,0,21,7,10,3,11,4,9,7,3,0,0,0,2324
2023-10-08,Bayern Munich,Freiburg,3,0,2,0,21,2,5,0,7,1,7,8,1,0,0,0,2324
2023-10-08,Ein Frankfurt,Heidenheim,2,0,1,0,12,7,6,2,3,6,14,10,2,3,0,0,2324
2023-10-20,Dortmund,Werder Bremen,1,0,0,0,22,6,5,1,10,4,5,10,1,5,0,0,2324
2023-10-21,Darmstadt,RB Leipzig,1,3,1,2,16,10,3,7,6,0,16,12,6,3,0,0,2324
2023-10-21,Freiburg,Bochum,2,1,2,1,15,13,5,5,5,2,11,16,3,4,0,0,2324
2023-10-21,Hoffenheim,Ein Frankfurt,1,3,1,3,14,13,5,5,6,3,7,7,3,0,0,0,2324
2023-10-21,Union Berlin,Stuttgart,0,3,0,1,10,10,2,5,4,2,12,12,2,1,0,0,2324
2023-10-21,Wolfsburg,Leverkusen,1,2,1,1,18,13,7,6,4,3,15,14,3,5,0,0,2324
2023-10-21,Mainz,Bayern Munich,1,3,1,2,14,12,3,5,2,7,12,10,3,2,0,0,2324
2023-10-22,FC Koln,M'gladbach,3,1,1,0,21,5,8,2,8,3,13,10,0,2,0,1,2324
2023-10-22,Heidenheim,Augsburg,2,5,2,3,16,9,5,6,6,5,11,11,3,2,0,0,2324
2023-10-27,Bochum,Mainz,2,2,1,0,10,10,4,4,5,4,14,21,3,3,0,0,2324
2023-10-28,Augsburg,Wolfsburg,3,2,1,2,9,13,5,6,5,5,19,14,6,4,1,0,2324
2023-10-28,Bayern Munich,Darmstadt,8,0,0,0,28,10,16,4,7,1,15,13,1,2,1,2,2324
2023-10-28,M'gladbach,Heidenheim,2,1,1,1,11,8,6,3,6,4,5,18,0,3,0,0,2324
2023-10-28,Stuttgart,Hoffenheim,2,3,0,2,23,7,10,5,6,0,13,11,2,1,0,0,2324
2023-10-28,Werder Bremen,Union Berlin,2,0,1,0,9,7,3,2,3,3,12,14,1,4,0,1,2324
2023-10-28,RB Leipzig,FC Koln,6,0,4,0,24,6,13,1,11,1,8,13,2,4,0,1,2324
2023-10-29,Ein Frankfurt,Dortmund,3,3,2,1,11,14,7,4,0,4,11,10,3,2,0,0,2324
2023-10-29,Leverkusen,Freiburg,2,1,1,0,19,10,4,4,11,4,9,10,0,2,0,0,2324
2023-11-03,Darmstadt,Bochum,1,2,1,1,15,9,4,4,11,2,7,16,2,5,1,0,2324
2023-11-04,FC Koln,Augsburg,1,1,1,1,28,18,12,3,10,2,10,10,1,4,0,0,2324
2023-11-04,Freiburg,M'gladbach,3,3,1,3,15,10,8,5,8,2,7,10,2,2,0,0,2324
2023-11-04,Hoffenheim,Leverkusen,2,3,0,2,12,10,7,4,4,3,6,10,3,2,0,0,2324
2023-11-04,Mainz,RB Leipzig,2,0,0,0,10,10,3,2,2,7,13,9,3,1,0,0,2324
2023-11-04,Union Berlin,Ein Frankfurt,0,3,0,2,10,4,3,3,9,1,13,8,0,1,0,0,2324
2023-11-04,Dortmund,Bayern Munich,0,4,0,2,15,14,1,8,3,2,14,6,3,2,0,0,2324
2023-11-05,Wolfsburg,Werder Bremen,2,2,1,1,15,13,5,4,5,2,14,17,4,1,1,0,2324
2023-11-05,Heidenheim,Stuttgart,2,0,0,0,19,14,2,2,9,6,7,13,2,2,0,0,2324
2023-11-10,M'gladbach,Wolfsburg,4,0,2,0,16,12,8,4,8,5,7,12,1,3,0,0,2324
2023-11-11,Augsburg,Hoffenheim,1,1,0,1,11,12,6,6,3,5,9,11,1,2,0,0,2324
2023-11-11,Bayern Munich,Heidenheim,4,2,2,0,18,7,8,2,7,2,8,8,1,0,0,0,2324
2023-11-11,Darmstadt,Mainz,0,0,0,0,9,9,3,0,0,5,20,15,3,3,0,0,2324
2023-11-11,Stuttgart,Dortmund,2,1,1,1,22,5,10,1,6,1,13,16,2,3,0,0,2324
2023-11-11,Bochum,FC Koln,1,1,1,0,25,10,9,6,3,3,14,19,4,1,0,0,2324
2023-11-12,Leverkusen,Union Berlin,4,0,1,0,19,2,10,2,10,1,8,5,0,1,0,0,2324
2023-11-12,Werder Bremen,Ein Frankfurt,2,2,1,0,14,14,5,3,3,7,3,10,1,3,0,0,2324
2023-11-12,RB Leipzig,Freiburg,3,1,1,1,15,9,6,3,7,3,10,12,2,0,0,0,2324
2023-11-24,FC Koln,Bayern Munich,0,1,0,1,6,19,2,5,3,12,6,4,0,1,0,0,2324
2023-11-25,Dortmund,M'gladbach,4,2,3,2,20,10,13,3,5,4,11,11,1,2,0,0,2324
2023-11-25,Freiburg,Darmstadt,1,1,1,1,16,7,3,1,11,2,15,15,2,0,0,0,2324
2023-11-25,Union Berlin,Augsburg,1,1,0,1,16,11,6,2,3,4,10,15,2,2,0,0,2324
2023-11-25,Werder Bremen,Leverkusen,0,3,0,2,2,13,1,4,1,6,15,4,3,1,0,0,2324
2023-11-25,Wolfsburg,RB Leipzig,2,1,1,0,10,26,4,10,1,12,18,11,4,2,0,0,2324
2023-11-25,Ein Frankfurt,Stuttgart,1,2,1,2,14,11,1,5,4,2,14,8,0,1,0,0,2324
2023-11-26,Heidenheim,Bochum,0,0,0,0,9,9,3,2,6,5,14,7,4,3,0,0,2324
2023-11-26,Hoffenheim,Mainz,1,1,0,1,15,15,6,6,4,5,9,14,4,4,0,0,2324
2023-12-01,Darmstadt,FC Koln,0,1,0,0,11,11,1,6,1,6,12,12,1,3,0,0,2324
2023-12-02,Bochum,Wolfsburg,3,1,2,1,19,15,9,6,6,6,14,13,6,2,0,0,2324
2023-12-02,M'gladbach,Hoffenheim,2,1,0,0,9,17,3,5,6,3,12,14,2,2,0,0,2324
2023-12-02,RB Leipzig,Heidenheim,2,1,2,1,23,7,8,1,5,3,13,16,2,2,0,0,2324
2023-12-02,Stuttgart,Werder Bremen,2,0,1,0,17,11,6,3,6,7,7,9,1,0,0,0,2324
2023-12-03,Mainz,Freiburg,0,1,0,0,19,13,6,5,14,3,16,11,1,1,0,0,2324
2023-12-03,Leverkusen,Dortmund,1,1,0,1,22,6,6,2,16,1,12,12,3,2,0,0,2324
2023-12-03,Augsburg,Ein Frankfurt,2,1,1,0,9,12,4,6,2,4,9,10,1,1,0,0,2324
2023-12-08,Hoffenheim,Bochum,3,1,2,0,18,22,7,5,4,5,18,11,3,2,0,0,2324
2023-12-09,Ein Frankfurt,Bayern Munich,5,1,3,1,14,17,6,6,1,9,8,7,1,2,0,0,2324
2023-12-09,Heidenheim,Darmstadt,3,2,1,0,16,20,7,7,8,3,17,13,2,2,0,0,2324
2023-12-09,Union Berlin,M'gladbach,3,1,1,0,16,13,6,4,6,7,9,8,1,3,0,0,2324
2023-12-09,Werder Bremen,Augsburg,2,0,1,0,12,11,5,1,5,2,13,9,1,2,0,0,2324
2023-12-09,Wolfsburg,Freiburg,0,1,0,0,10,4,3,1,5,3,11,16,1,4,0,0,2324
2023-12-09,Dortmund,RB Leipzig,2,3,1,1,18,24,6,8,6,6,6,11,1,3,1,0,2324
2023-12-10,Stuttgart,Leverkusen,1,1,1,0,22,20,12,6,8,8,8,7,1,1,0,0,2324
2023-12-10,FC Koln,Mainz,0,0,0,0,7,13,3,5,1,7,10,10,2,4,0,0,2324
2023-12-15,M'gladbach,Werder Bremen,2,2,1,1,15,10,4,5,4,3,10,12,4,2,0,0,2324
2023-12-16,Augsburg,Dortmund,1,1,1,1,20,24,4,6,4,7,13,4,2,1,0,0,2324
2023-12-16,Bochum,Union Berlin,3,0,1,0,21,10,7,2,6,4,12,13,2,2,0,0,2324
2023-12-16,Darmstadt,Wolfsburg,0,1,0,0,14,11,4,3,7,7,16,10,2,0,0,1,2324
2023-12-16,Mainz,Heidenheim,0,1,0,1,16,5,4,2,8,1,9,20,3,3,0,0,2324
2023-12-16,RB Leipzig,Hoffenheim,3,1,1,1,23,10,11,4,9,2,11,9,3,2,0,0,2324
2023-12-17,Freiburg,FC Koln,2,0,0,0,23,7,7,1,5,2,13,10,1,4,0,1,2324
2023-12-17,Leverkusen,Ein Frankfurt,3,0,1,0,14,4,6,2,5,5,4,13,1,1,0,0,2324
2023-12-17,Bayern Munich,Stuttgart,3,0,1,0,17,5,8,2,6,2,7,8,0,3,0,0,2324
2023-12-19,Werder Bremen,RB Leipzig,1,1,0,0,11,18,3,9,1,4,15,9,4,2,0,0,2324
2023-12-19,Dortmund,Mainz,1,1,1,1,21,11,8,6,6,1,11,14,0,4,0,0,2324
2023-12-19,Hoffenheim,Darmstadt,3,3,2,1,13,14,4,3,8,3,9,15,2,4,0,0,2324
2023-12-20,Union Berlin,FC Koln,2,0,0,0,12,15,8,7,4,5,10,7,0,0,0,0,2324
2023-12-20,Ein Frankfurt,M'gladbach,2,1,0,1,15,7,7,2,8,2,11,14,1,6,0,1,2324
2023-12-20,Heidenheim,Freiburg,3,2,0,1,14,10,3,4,7,4,20,12,3,4,0,0,2324
2023-12-20,Leverkusen,Bochum,4,0,3,0,15,6,8,1,4,3,7,12,0,2,0,0,2324
2023-12-20,Stuttgart,Augsburg,3,0,2,0,17,6,7,5,4,4,8,14,0,4,0,0,2324
2023-12-20,Wolfsburg,Bayern Munich,1,2,1,2,5,20,4,7,0,6,14,12,4,2,0,0,2324
2024-01-12,Bayern Munich,Hoffenheim,3,0,1,0,27,12,12,4,11,2,8,6,1,3,0,1,2324
2024-01-13,Augsburg,Leverkusen,0,1,0,0,2,25,0,6,0,12,11,4,3,1,0,0,2324
2024-01-13,FC Koln,Heidenheim,1,1,1,0,13,10,6,2,9,6,12,11,2,1,0,0,2324
2024-01-13,Freiburg,Union Berlin,0,0,0,0,14,8,4,4,4,3,7,9,0,2,0,0,2324
2024-01-13,Mainz,Wolfsburg,1,1,0,1,12,9,4,4,7,3,21,16,3,4,0,0,2324
2024-01-13,RB Leipzig,Ein Frankfurt,0,1,0,1,26,5,7,1,15,4,7,16,0,2,0,0,2324
2024-01-13,Darmstadt,Dortmund,0,3,0,1,10,17,2,8,3,4,10,13,1,3,0,0,2324
2024-01-14,Bochum,Werder Bremen,1,1,0,0,13,15,4,4,3,4,14,14,6,5,0,0,2324
2024-01-14,M'gladbach,Stuttgart,3,1,2,0,8,14,4,2,0,3,7,11,3,3,0,0,2324
2024-01-20,Bochum,Stuttgart,1,0,0,0,6,17,1,4,1,7,16,16,5,3,0,0,2324
2024-01-20,Darmstadt,Ein Frankfurt,2,2,0,1,13,7,3,4,4,1,11,7,1,1,0,0,2324
2024-01-20,FC Koln,Dortmund,0,4,0,1,16,11,5,7,13,4,16,7,2,2,0,0,2324
2024-01-20,Freiburg,Hoffenheim,3,2,1,0,16,16,8,4,2,2,18,10,3,3,1,0,2324
2024-01-20,Heidenheim,Wolfsburg,1,1,1,1,12,12,3,3,4,2,11,10,0,1,0,0,2324
2024-01-20,RB Leipzig,Leverkusen,2,3,1,0,11,18,6,5,1,9,11,11,2,3,0,0,2324
2024-01-21,Bayern Munich,Werder Bremen,0,1,0,0,21,8,6,3,10,2,12,7,2,1,0,0,2324
2024-01-21,M'gladbach,Augsburg,1,2,1,0,18,15,4,7,5,7,10,20,1,2,0,0,2324
2024-01-24,Bayern Munich,Union Berlin,1,0,0,0,24,4,10,1,12,1,5,9,2,4,0,0,2324
2024-01-26,Ein Frankfurt,Mainz,1,0,0,0,13,7,4,0,2,1,10,12,2,1,0,0,2324
2024-01-27,Augsburg,Bayern Munich,2,3,0,2,14,13,7,4,4,5,12,11,2,6,0,0,2324
2024-01-27,Hoffenheim,Heidenheim,1,1,1,1,20,15,8,3,9,5,11,13,4,0,0,0,2324
2024-01-27,Stuttgart,RB Leipzig,5,2,2,1,19,4,11,2,9,3,9,11,1,4,0,0,2324
2024-01-27,Werder Bremen,Freiburg,3,1,1,1,14,7,4,4,5,5,14,10,2,1,0,0,2324
2024-01-27,Wolfsburg,FC Koln,1,1,1,1,12,6,5,2,6,3,17,12,5,3,0,0,2324
2024-01-27,Leverkusen,M'gladbach,0,0,0,0,28,4,8,3,8,2,15,6,3,1,0,0,2324
2024-01-28,Union Berlin,Darmstadt,1,0,0,0,19,15,6,1,4,3,13,9,3,2,0,0,2324
2024-01-28,Dortmund,Bochum,3,1,1,1,15,10,6,4,8,4,10,16,1,3,0,0,2324
2024-02-02,Heidenheim,Dortmund,0,0,0,0,11,13,0,5,4,6,7,7,0,2,0,0,2324
2024-02-03,Bayern Munich,M'gladbach,3,1,1,1,21,11,6,4,6,5,11,9,0,1,0,0,2324
2024-02-03,Bochum,Augsburg,1,1,1,0,9,12,4,6,3,5,17,14,3,1,0,0,2324
2024-02-03,Darmstadt,Leverkusen,0,2,0,1,8,18,6,7,4,3,14,8,2,2,0,0,2324
2024-02-03,Freiburg,Stuttgart,1,3,1,2,7,17,4,9,1,6,10,7,4,2,1,0,2324
2024-02-03,Mainz,Werder Bremen,0,1,0,1,20,6,5,1,11,1,22,16,4,3,0,0,2324
2024-02-03,FC Koln,Ein Frankfurt,2,0,0,0,14,11,4,4,7,7,8,13,1,4,0,2,2324
2024-02-04,Wolfsburg,Hoffenheim,2,2,0,1,14,17,8,7,7,2,12,16,2,3,0,0,2324
2024-02-04,RB Leipzig,Union Berlin,2,0,1,0,16,10,6,2,5,4,13,11,1,2,0,1,2324
2024-02-07,Mainz,Union Berlin,1,1,1,1,16,15,7,4,8,3,14,15,2,4,0,0,2324
2024-02-09,Dortmund,Freiburg,3,0,2,0,17,6,8,3,5,3,13,7,2,0,0,0,2324
2024-02-10,Augsburg,RB Leipzig,2,2,1,1,11,9,4,6,1,3,15,10,5,1,0,0,2324
2024-02-10,Ein Frankfurt,Bochum,1,1,1,1,8,14,2,5,8,3,6,12,2,2,0,0,2324
2024-02-10,M'gladbach,Darmstadt,0,0,0,0,22,10,8,1,7,2,11,15,0,5,0,0,2324
2024-02-10,Union Berlin,Wolfsburg,1,0,1,0,7,15,2,5,6,10,12,9,1,2,0,0,2324
2024-02-10,Werder Bremen,Heidenheim,1,2,1,2,14,10,3,3,5,10,10,13,1,2,0,0,2324
2024-02-10,Leverkusen,Bayern Munich,3,0,1,0,14,8,8,1,4,6,13,13,3,2,0,0,2324
2024-02-11,Stuttgart,Mainz,3,1,2,0,10,16,7,6,4,5,7,9,1,1,0,0,2324
2024-02-11,Hoffenheim,FC Koln,1,1,0,0,10,5,4,1,10,3,12,13,3,4,0,0,2324
2024-02-16,FC Koln,Werder Bremen,0,1,0,0,10,13,2,4,5,3,16,11,4,4,0,0,2324
2024-02-17,Darmstadt,Stuttgart,1,2,0,1,21,13,9,4,5,3,15,14,4,5,0,1,2324
2024-02-17,Heidenheim,Leverkusen,1,2,0,1,6,17,3,4,4,5,15,5,2,1,0,0,2324
2024-02-17,Hoffenheim,Union Berlin,0,1,0,0,16,10,4,3,6,2,10,7,3,4,1,1,2324
2024-02-17,Mainz,Augsburg,1,0,1,0,19,10,4,4,7,7,8,16,3,2,0,1,2324
2024-02-17,Wolfsburg,Dortmund,1,1,0,1,9,12,4,5,5,3,18,5,3,1,0,0,2324
2024-02-17,RB Leipzig,M'gladbach,2,0,1,0,16,13,9,0,8,4,12,13,1,5,0,0,2324
2024-02-18,Freiburg,Ein Frankfurt,3,3,2,2,13,10,8,6,6,1,8,10,0,0,0,0,2324
2024-02-18,Bochum,Bayern Munich,3,2,2,1,14,26,5,10,4,9,12,10,2,4,0,1,2324
2024-02-23,Leverkusen,Mainz,2,1,1,1,18,13,7,4,11,2,14,16,3,5,0,1,2324
2024-02-24,M'gladbach,Bochum,5,2,2,0,22,15,6,5,5,6,13,13,2,4,0,0,2324
2024-02-24,Stuttgart,FC Koln,1,1,0,0,13,12,5,6,9,4,11,13,1,0,0,0,2324
2024-02-24,Union Berlin,Heidenheim,2,2,2,1,12,9,3,4,4,2,9,12,2,1,0,0,2324
2024-02-24,Werder Bremen,Darmstadt,1,1,1,1,13,11,4,3,4,6,10,13,3,4,0,0,2324
2024-02-24,Bayern Munich,RB Leipzig,2,1,0,0,16,11,4,5,6,4,11,10,3,3,0,0,2324
2024-02-25,Ein Frankfurt,Wolfsburg,2,2,1,2,12,14,5,8,5,3,9,7,2,1,0,0,2324
2024-02-25,Dortmund,Hoffenheim,2,3,2,1,19,7,7,5,10,3,7,10,2,3,0,0,2324
2024-02-25,Augsburg,Freiburg,2,1,0,1,21,5,8,1,10,2,16,11,3,1,0,0,2324
2024-03-01,Freiburg,Bayern Munich,2,2,1,1,17,21,5,9,3,6,11,7,1,2,0,0,2324
2024-03-02,Bochum,RB Leipzig,1,4,1,1,15,10,4,4,2,5,13,10,3,2,1,0,2324
2024-03-02,Darmstadt,Augsburg,0,6,0,5,10,21,5,6,3,6,4,12,2,0,0,0,2324
2024-03-02,Heidenheim,Ein Frankfurt,1,2,0,1,16,11,3,6,7,3,6,10,1,4,0,0,2324
2024-03-02,Mainz,M'gladbach,1,1,1,0,21,14,5,5,12,6,12,15,5,1,1,0,2324
2024-03-02,Union Berlin,Dortmund,0,2,0,1,13,12,5,7,8,7,11,8,2,1,0,0,2324
2024-03-02,Wolfsburg,Stuttgart,2,3,0,1,12,7,2,3,5,4,20,12,3,2,0,0,2324
2024-03-03,FC Koln,Leverkusen,0,2,0,1,6,17,0,6,1,9,10,9,2,2,1,0,2324
2024-03-03,Hoffenheim,Werder Bremen,2,1,2,0,14,18,7,8,3,3,11,10,5,1,1,0,2324
2024-03-08,Stuttgart,Union Berlin,2,0,1,0,14,10,5,4,4,3,7,14,1,2,0,1,2324
2024-03-09,Augsburg,Heidenheim,1,0,1,0,8,6,4,1,5,2,14,20,1,3,0,0,2324
2024-03-09,Bayern Munich,Mainz,8,1,3,1,25,13,12,3,6,7,8,7,1,1,0,0,2324
2024-03-09,M'gladbach,FC Koln,3,3,1,1,16,12,5,5,8,3,15,15,3,4,0,0,2324
2024-03-09,RB Leipzig,Darmstadt,2,0,1,0,28,9,8,4,8,4,3,14,0,3,0,0,2324
2024-03-09,Werder Bremen,Dortmund,1,2,0,2,15,13,5,6,10,4,6,8,1,2,0,1,2324
2024-03-10,Bochum,Freiburg,1,2,0,1,18,9,6,5,12,5,11,11,3,7,0,0,2324
2024-03-10,Ein Frankfurt,Hoffenheim,3,1,1,1,17,6,7,2,5,1,11,10,2,3,0,2,2324
2024-03-10,Leverkusen,Wolfsburg,2,0,1,0,19,2,7,1,9,2,6,7,1,3,0,1,2324
2024-03-15,FC Koln,RB Leipzig,1,5,1,1,9,23,2,7,3,6,11,12,2,2,0,0,2324
2024-03-16,Darmstadt,Bayern Munich,2,5,1,2,7,26,3,6,2,9,9,6,1,0,0,0,2324
2024-03-16,Heidenheim,M'gladbach,1,1,0,1,16,6,5,2,10,4,16,8,1,3,0,0,2324
2024-03-16,Mainz,Bochum,2,0,1,0,13,11,4,4,7,6,15,15,4,3,0,0,2324
2024-03-16,Union Berlin,Werder Bremen,2,1,0,0,11,10,5,2,4,3,16,16,3,5,0,0,2324
2024-03-16,Wolfsburg,Augsburg,1,3,1,1,15,14,4,5,8,6,12,19,1,3,1,0,2324
2024-03-16,Hoffenheim,Stuttgart,0,3,0,2,8,25,1,12,5,6,8,12,1,0,0,0,2324
2024-03-17,Freiburg,Leverkusen,2,3,1,2,9,18,3,7,2,8,13,6,1,0,0,0,2324
2024-03-17,Dortmund,Ein Frankfurt,3,1,1,1,16,8,6,6,8,3,5,9,1,2,0,0,2324
2024-03-30,Ein Frankfurt,Union Berlin,0,0,0,0,18,10,4,2,6,2,8,14,3,1,0,0,2324
2024-03-30,Leverkusen,Hoffenheim,2,1,0,1,36,6,12,2,9,2,9,8,0,1,0,0,2324
2024-03-30,M'gladbach,Freiburg,0,3,0,1,18,13,4,8,14,1,11,7,1,0,0,0,2324
2024-03-30,RB Leipzig,Mainz,0,0,0,0,23,8,10,2,12,2,10,15,2,5,0,0,2324
2024-03-30,Werder Bremen,Wolfsburg,0,2,0,1,6,15,1,5,3,6,13,15,4,4,1,1,2324
2024-03-30,Bayern Munich,Dortmund,0,2,0,1,16,11,3,5,7,4,7,7,0,0,0,0,2324
2024-03-31,Augsburg,FC Koln,1,1,1,1,24,12,6,2,12,6,9,13,0,3,0,0,2324
2024-03-31,Stuttgart,Heidenheim,3,3,1,0,20,6,6,3,6,7,5,9,1,0,0,1,2324
2024-03-31,Bochum,Darmstadt,2,2,1,0,20,13,7,3,6,5,7,15,2,2,0,0,2324
2024-04-05,Ein Frankfurt,Werder Bremen,1,1,0,0,19,10,5,7,9,0,10,14,3,2,1,1,2324
