data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2023-08-11,Nice,Lille,1,1,1,0,8,12,3,5,3,3,13,9,3,2,0,0,2324
2023-08-12,Marseille,Reims,2,1,1,1,14,11,4,4,10,10,7,16,1,3,0,0,2324
2023-08-12,Paris SG,Lorient,0,0,0,0,20,4,4,0,9,2,8,6,0,0,0,0,2324
2023-08-13,Brest,Lens,3,2,1,2,15,10,8,2,6,8,13,15,2,3,0,1,2324
2023-08-13,Clermont,Monaco,2,4,1,2,15,14,7,8,6,2,7,16,0,4,0,0,2324
2023-08-13,Montpellier,Le Havre,2,2,0,1,15,12,5,4,5,2,8,12,1,2,0,0,2324
2023-08-13,Nantes,Toulouse,1,2,1,0,9,9,4,5,7,5,14,14,2,2,0,0,2324
2023-08-13,Rennes,Metz,5,1,1,1,29,9,14,3,5,4,7,10,0,2,0,0,2324
2023-08-13,Strasbourg,Lyon,2,1,0,0,8,23,2,7,1,6,8,11,2,2,0,0,2324
2023-08-18,Metz,Marseille,2,2,0,1,10,22,5,5,4,9,15,9,3,2,1,0,2324
2023-08-19,Lyon,Montpellier,1,4,0,2,7,14,3,8,6,2,20,10,4,1,1,0,2324
2023-08-19,Toulouse,Paris SG,1,1,0,0,8,16,2,3,5,5,8,11,0,3,0,0,2324
2023-08-20,Lens,Rennes,1,1,1,0,15,10,4,5,11,0,15,10,2,1,0,0,2324
2023-08-20,Monaco,Strasbourg,3,0,2,0,9,4,4,1,4,3,19,16,2,1,0,0,2324
2023-08-20,Reims,Clermont,2,0,1,0,8,11,4,4,3,10,9,6,0,0,0,0,2324
2023-08-20,Le Havre,Brest,1,2,0,1,18,10,7,5,5,3,18,15,0,2,0,0,2324
2023-08-20,Lille,Nantes,2,0,0,0,18,14,8,4,7,5,8,15,0,2,1,0,2324
2023-08-20,Lorient,Nice,1,1,0,0,9,21,2,8,0,9,8,10,1,1,0,0,2324
2023-08-25,Nantes,Monaco,3,3,2,1,3,27,3,10,1,10,8,7,2,2,0,0,2324
2023-08-26,Marseille,Brest,2,0,1,0,15,18,6,7,3,10,4,8,0,1,0,0,2324
2023-08-26,Paris SG,Lens,3,1,1,0,17,12,7,4,5,5,8,16,0,5,0,0,2324
2023-08-27,Montpellier,Reims,1,3,1,2,19,12,3,6,5,3,9,19,1,1,0,0,2324
2023-08-27,Rennes,Le Havre,2,2,2,1,22,7,8,3,5,2,5,7,1,2,0,1,2324
2023-08-27,Clermont,Metz,0,1,0,0,16,10,4,5,10,2,8,10,1,1,0,0,2324
2023-08-27,Strasbourg,Toulouse,2,0,0,0,11,7,3,1,3,3,16,17,1,3,0,0,2324
2023-08-27,Lorient,Lille,4,1,2,0,9,18,6,7,5,8,22,12,2,4,0,0,2324
2023-08-27,Nice,Lyon,0,0,0,0,21,6,4,1,7,2,8,14,1,4,0,0,2324
2023-09-01,Nantes,Marseille,1,1,1,1,10,26,2,9,2,7,7,13,0,2,1,0,2324
2023-09-02,Brest,Rennes,0,0,0,0,13,6,2,3,7,5,12,12,3,1,0,0,2324
2023-09-02,Monaco,Lens,3,0,2,0,11,12,6,1,5,2,21,16,4,2,0,0,2324
2023-09-03,Nice,Strasbourg,2,0,1,0,16,4,6,0,5,2,7,12,2,1,0,0,2324
2023-09-03,Metz,Reims,2,2,1,1,12,12,4,2,4,1,10,17,0,4,0,0,2324
2023-09-03,Lyon,Paris SG,1,4,0,4,19,22,8,8,5,2,9,5,2,2,0,0,2324
2023-09-03,Le Havre,Lorient,3,0,0,0,17,9,6,2,5,4,10,7,0,0,0,0,2324
2023-09-03,Toulouse,Clermont,2,2,2,1,9,15,5,3,0,8,19,17,1,3,0,0,2324
2023-09-03,Lille,Montpellier,1,0,1,0,15,9,6,5,5,5,15,14,2,1,0,0,2324
2023-09-15,Paris SG,Nice,2,3,1,1,12,14,3,8,4,3,8,17,2,5,0,0,2324
2023-09-16,Rennes,Lille,2,2,0,1,7,10,4,6,5,2,11,16,1,4,0,0,2324
2023-09-16,Lens,Metz,0,1,0,1,31,2,10,2,9,1,12,12,1,2,0,0,2324
2023-09-17,Lyon,Le Havre,0,0,0,0,23,7,7,0,6,1,13,12,3,2,0,0,2324
2023-09-17,Marseille,Toulouse,0,0,0,0,24,10,6,3,6,1,9,11,2,5,0,0,2324
2023-09-17,Strasbourg,Montpellier,2,2,0,2,14,11,7,4,2,4,17,17,4,6,0,0,2324
2023-09-17,Reims,Brest,1,2,1,0,13,18,7,7,8,8,7,11,2,4,0,0,2324
2023-09-17,Clermont,Nantes,0,1,0,0,16,8,3,5,6,3,16,16,2,2,0,0,2324
2023-09-17,Lorient,Monaco,2,2,1,1,10,20,3,7,8,6,13,14,0,1,0,0,2324
2023-09-22,Monaco,Nice,0,1,0,0,9,13,3,7,5,2,13,15,1,1,0,0,2324
2023-09-23,Nantes,Lorient,5,3,1,1,19,10,9,7,4,2,8,17,1,3,0,0,2324
2023-09-23,Brest,Lyon,1,0,0,0,27,6,11,3,10,1,17,16,3,1,0,0,2324
2023-09-24,Montpellier,Rennes,0,0,0,0,13,18,4,6,3,6,10,15,2,1,0,0,2324
2023-09-24,Lens,Toulouse,2,1,1,1,27,7,7,2,9,4,16,15,2,1,0,0,2324
2023-09-24,Paris SG,Marseille,4,0,2,0,15,6,5,0,8,3,11,14,0,3,0,0,2324
2023-09-24,Metz,Strasbourg,0,1,0,0,13,4,1,1,1,1,16,15,2,0,0,0,2324
2023-09-24,Le Havre,Clermont,2,1,2,1,9,11,3,4,1,3,15,17,2,3,0,0,2324
2023-09-26,Lille,Reims,1,2,0,2,14,4,3,4,4,2,4,19,1,2,0,0,2324
2023-09-29,Strasbourg,Lens,0,1,0,1,8,9,2,2,2,3,16,15,2,4,0,0,2324
2023-09-30,Clermont,Paris SG,0,0,0,0,12,21,3,10,6,9,11,16,2,3,0,0,2324
2023-09-30,Monaco,Marseille,3,2,2,2,10,8,7,4,2,6,17,15,4,4,0,0,2324
2023-10-01,Rennes,Nantes,3,1,1,1,16,10,5,3,6,4,11,17,3,6,0,1,2324
2023-10-01,Toulouse,Metz,3,0,2,0,15,8,10,3,4,6,10,7,3,0,0,0,2324
2023-10-01,Lorient,Montpellier,0,3,0,1,14,14,3,8,8,3,13,6,2,1,0,0,2324
2023-10-01,Le Havre,Lille,0,2,0,1,5,16,0,6,6,6,18,6,0,0,0,0,2324
2023-10-01,Reims,Lyon,2,0,1,0,8,11,3,6,1,5,19,14,2,2,0,0,2324
2023-10-01,Nice,Brest,0,0,0,0,12,7,1,2,6,4,13,9,1,3,0,0,2324
2023-10-06,Strasbourg,Nantes,1,2,0,0,11,16,3,7,3,11,15,12,4,0,0,0,2324
