data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-10-15,Cittadella,Spal,0,0,0,0,14,2,2,1,6,3,24,16,5,3,2,0,2223
2022-10-15,Cosenza,Genoa,1,2,1,2,4,12,2,7,3,7,17,16,2,2,0,1,2223
2022-10-15,Modena,Como,5,1,3,0,19,11,9,3,11,5,11,17,4,3,0,0,2223
2022-10-15,Palermo,Pisa,3,3,2,1,15,11,4,6,4,3,13,16,5,4,0,0,2223
2022-10-15,Parma,Reggina,2,0,0,0,8,12,3,2,3,2,14,10,2,1,0,0,2223
2022-10-15,Bari,Ascoli,0,2,0,0,16,7,1,2,8,3,15,16,4,5,0,1,2223
2022-10-16,Perugia,Sudtirol,1,2,0,1,12,8,3,3,9,3,18,14,4,1,0,0,2223
2022-10-22,Ternana,Genoa,1,2,1,0,13,15,5,8,4,5,9,12,1,1,0,0,2223
2022-10-22,Sudtirol,Parma,1,0,1,0,4,16,3,4,0,8,12,12,2,3,0,1,2223
2022-10-22,Spal,Cosenza,5,0,2,0,9,7,5,1,2,5,16,17,4,4,0,0,2223
2022-10-22,Como,Benevento,2,1,2,1,5,13,4,5,3,9,16,13,2,5,0,0,2223
2022-10-22,Frosinone,Bari,1,0,0,0,20,4,3,1,9,1,15,9,6,3,0,1,2223
2022-10-22,Reggina,Perugia,2,3,0,1,27,10,14,7,9,5,8,17,2,4,0,1,2223
2022-10-22,Brescia,Venezia,1,1,1,0,9,14,5,3,7,5,13,14,2,2,0,0,2223
2022-10-23,Palermo,Cittadella,0,0,0,0,11,12,2,1,5,2,15,20,2,4,0,0,2223
2022-10-23,Pisa,Modena,4,2,1,1,16,10,9,3,5,5,11,7,4,2,0,0,2223
2022-10-24,Ascoli,Cagliari,2,1,1,0,7,19,3,5,5,8,11,8,5,0,1,0,2223
2022-10-28,Bari,Ternana,0,0,0,0,21,3,7,1,8,5,22,10,3,2,0,0,2223
2022-10-29,Genoa,Brescia,1,1,1,0,7,14,3,3,3,3,13,13,2,3,1,0,2223
2022-10-29,Venezia,Ascoli,0,2,0,0,6,15,2,4,2,6,18,12,4,1,1,0,2223
2022-10-29,Spal,Sudtirol,1,1,1,0,13,18,3,4,7,5,13,18,4,1,0,0,2223
2022-10-29,Parma,Como,1,0,1,0,7,10,3,3,5,6,23,14,3,3,0,0,2223
2022-10-29,Cosenza,Frosinone,1,2,1,1,6,21,2,6,5,10,7,13,3,3,0,0,2223
2022-10-29,Cagliari,Reggina,1,1,1,1,9,10,3,4,4,7,18,9,3,3,0,0,2223
2022-10-29,Benevento,Pisa,0,0,0,0,7,10,2,3,5,1,15,13,3,3,0,0,2223
2022-10-29,Modena,Palermo,0,2,0,2,15,11,4,8,6,2,22,10,4,1,0,0,2223
2022-10-30,Perugia,Cittadella,0,2,0,1,6,14,3,6,2,7,17,15,2,4,1,0,2223
2022-11-05,Frosinone,Perugia,1,0,1,0,12,13,3,2,4,3,6,13,0,4,0,0,2223
2022-11-05,Palermo,Parma,1,0,0,0,5,18,2,0,5,12,10,12,1,2,0,0,2223
2022-11-05,Ternana,Spal,0,0,0,0,10,14,2,0,3,6,16,13,2,2,0,0,2223
2022-11-05,Sudtirol,Cagliari,2,2,1,1,17,17,4,6,1,7,12,10,3,2,0,0,2223
2022-11-05,Cittadella,Modena,0,0,0,0,24,5,5,2,3,2,13,16,2,2,0,0,2223
2022-11-05,Brescia,Ascoli,1,1,0,0,14,12,5,5,1,11,18,14,4,1,1,0,2223
2022-11-05,Benevento,Bari,1,1,1,0,15,10,5,2,7,2,16,15,5,4,1,0,2223
2022-11-05,Pisa,Cosenza,3,1,2,0,15,16,7,4,5,11,14,13,1,3,0,0,2223
2022-11-06,Como,Venezia,1,0,0,0,18,8,3,1,5,4,12,17,2,2,0,0,2223
2022-11-07,Reggina,Genoa,2,1,1,1,7,8,5,1,2,1,8,10,2,6,0,0,2223
2022-11-11,Ascoli,Frosinone,0,1,0,0,5,10,1,2,2,3,26,19,2,5,1,0,2223
2022-11-12,Modena,Perugia,1,1,1,1,14,16,3,3,5,5,13,16,2,1,0,0,2223
