data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2021-07-23,Schalke 04,Hamburg,1,3,1,0,14,14,8,6,3,5,22,13,2,2,0,0,2122
2021-07-24,Darmstadt,Regensburg,0,2,0,1,9,15,0,6,1,5,25,14,2,0,0,0,2122
2021-07-24,Dresden,Ingolstadt,3,0,1,0,17,9,8,1,5,0,7,12,0,2,0,0,2122
2021-07-24,Hansa Rostock,Karlsruhe,1,3,0,2,9,12,5,5,6,3,12,10,3,2,0,0,2122
2021-07-24,Heidenheim,Paderborn,0,0,0,0,14,8,5,3,4,5,5,5,3,3,0,0,2122
2021-07-24,Werder Bremen,Hannover,1,1,0,0,9,13,3,4,7,5,13,12,1,1,0,0,2122
2021-07-25,Nurnberg,Erzgebirge Aue,0,0,0,0,19,6,3,3,7,1,8,17,0,3,0,0,2122
2021-07-25,Sandhausen,Fortuna Dusseldorf,0,2,0,0,10,18,4,7,9,6,6,13,0,2,0,0,2122
2021-07-25,St Pauli,Holstein Kiel,3,0,1,0,12,12,3,2,4,3,11,15,0,1,0,0,2122
2021-07-30,Karlsruhe,Darmstadt,3,0,1,0,18,5,5,2,5,1,5,16,1,3,0,0,2122
2021-07-30,Paderborn,Nurnberg,2,2,1,0,4,12,3,4,3,6,17,10,1,4,0,0,2122
2021-07-31,Hannover,Hansa Rostock,0,3,0,1,12,12,6,7,5,5,7,12,2,0,0,0,2122
2021-07-31,Ingolstadt,Heidenheim,1,2,0,0,18,12,4,3,4,4,9,18,1,1,0,0,2122
2021-07-31,Regensburg,Sandhausen,3,0,1,0,27,15,13,4,5,8,9,14,1,3,0,1,2122
2021-07-31,Fortuna Dusseldorf,Werder Bremen,2,3,0,1,15,16,6,7,3,5,13,8,4,3,0,0,2122
2021-08-01,Hamburg,Dresden,1,1,1,0,17,7,8,3,8,3,10,11,4,2,0,0,2122
2021-08-01,Holstein Kiel,Schalke 04,0,3,0,2,21,10,4,5,8,3,10,12,3,3,0,0,2122
2021-08-01,Erzgebirge Aue,St Pauli,0,0,0,0,11,12,4,3,4,4,15,12,1,2,0,0,2122
2021-08-13,Schalke 04,Erzgebirge Aue,1,1,1,0,14,10,3,5,3,1,14,16,1,2,0,0,2122
2021-08-13,St Pauli,Hamburg,3,2,1,1,15,9,4,2,3,3,9,12,2,3,0,0,2122
2021-08-14,Holstein Kiel,Regensburg,0,3,0,2,10,11,2,4,4,2,15,17,1,3,0,0,2122
2021-08-14,Nurnberg,Fortuna Dusseldorf,2,0,0,0,15,13,6,2,6,6,10,18,3,3,0,0,2122
2021-08-14,Sandhausen,Karlsruhe,0,0,0,0,9,9,3,3,3,4,15,8,3,1,0,0,2122
2021-08-14,Dresden,Hannover,2,0,0,0,13,14,6,2,4,6,9,11,2,3,0,0,2122
2021-08-15,Werder Bremen,Paderborn,1,4,0,3,18,14,7,7,7,2,10,9,2,2,0,0,2122
2021-08-15,Darmstadt,Ingolstadt,6,1,4,0,20,6,9,2,5,1,10,16,2,3,0,0,2122
2021-08-15,Heidenheim,Hansa Rostock,1,1,0,0,12,7,3,6,6,3,10,11,0,3,0,0,2122
2021-08-20,Fortuna Dusseldorf,Holstein Kiel,2,2,1,1,19,9,4,5,9,2,8,7,1,3,0,0,2122
2021-08-20,Hannover,Heidenheim,1,0,0,0,11,13,3,4,10,4,7,18,2,1,0,0,2122
2021-08-21,Karlsruhe,Werder Bremen,0,0,0,0,8,18,2,4,5,8,11,12,3,3,1,0,2122
2021-08-21,Paderborn,St Pauli,3,1,1,1,19,10,5,4,4,4,12,6,1,1,0,1,2122
2021-08-21,Regensburg,Schalke 04,4,1,1,0,16,15,6,4,8,2,11,10,2,1,0,0,2122
2021-08-21,Hansa Rostock,Dresden,1,3,1,1,14,15,4,9,8,3,8,19,2,4,0,0,2122
2021-08-22,Hamburg,Darmstadt,2,2,2,2,19,16,5,6,5,1,7,11,2,4,0,0,2122
2021-08-22,Erzgebirge Aue,Sandhausen,1,3,0,0,17,14,7,6,5,7,6,14,1,2,0,0,2122
2021-08-22,Ingolstadt,Nurnberg,0,0,0,0,14,13,3,6,7,7,19,9,4,2,0,0,2122
2021-08-27,Sandhausen,Ingolstadt,0,2,0,1,12,10,2,5,4,4,8,9,2,3,0,0,2122
2021-08-27,Nurnberg,Karlsruhe,2,1,0,0,14,15,6,5,3,7,10,5,1,2,0,0,2122
2021-08-28,Darmstadt,Hannover,4,0,2,0,14,10,7,3,4,9,11,10,1,2,0,0,2122
