data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2023-09-23,Lazio,Monza,1,1,1,1,8,16,1,4,1,3,13,7,2,2,0,0,2324
2023-09-24,Empoli,Inter,0,1,0,0,7,23,1,6,3,6,15,11,2,2,0,0,2324
2023-09-24,Atalanta,Cagliari,2,0,1,0,10,11,6,1,7,7,6,11,1,2,0,0,2324
2023-09-24,Udinese,Fiorentina,0,2,0,1,20,6,8,2,10,3,13,11,0,1,0,0,2324
2023-09-24,Bologna,Napoli,0,0,0,0,5,12,2,4,5,5,16,12,4,5,0,0,2324
2023-09-24,Torino,Roma,1,1,0,0,13,11,4,3,7,1,4,5,0,2,0,0,2324
2023-09-26,Juventus,Lecce,1,0,0,0,14,2,5,0,5,1,14,15,2,5,0,1,2324
2023-09-27,Cagliari,Milan,1,3,1,2,16,17,6,6,3,5,13,6,3,1,0,0,2324
2023-09-27,Empoli,Salernitana,1,0,1,0,13,14,6,2,10,2,18,13,2,1,0,0,2324
2023-09-27,Verona,Atalanta,0,1,0,1,11,8,2,2,4,1,10,25,2,3,0,0,2324
2023-09-27,Inter,Sassuolo,1,2,1,0,13,13,3,6,8,6,10,8,0,1,0,0,2324
2023-09-27,Lazio,Torino,2,0,0,0,6,7,3,2,4,2,12,13,1,4,0,0,2324
2023-09-27,Napoli,Udinese,4,1,2,0,23,13,10,3,8,4,11,10,1,1,0,0,2324
2023-09-28,Frosinone,Fiorentina,1,1,0,1,11,19,3,6,8,10,6,11,3,3,0,0,2324
2023-09-28,Monza,Bologna,0,0,0,0,12,7,3,5,7,5,9,13,5,3,0,1,2324
2023-09-28,Genoa,Roma,4,1,2,1,8,13,4,3,1,7,7,12,4,3,0,0,2324
2023-09-30,Lecce,Napoli,0,4,0,1,9,15,4,6,3,7,11,11,3,2,0,0,2324
2023-09-30,Milan,Lazio,2,0,0,0,14,13,7,4,7,1,15,5,3,2,0,0,2324
2023-09-30,Salernitana,Inter,0,4,0,0,12,16,3,6,3,3,12,10,2,1,0,0,2324
2023-10-01,Bologna,Empoli,3,0,1,0,21,12,9,4,2,6,11,16,2,4,0,0,2324
2023-10-01,Udinese,Genoa,2,2,1,2,11,8,2,4,5,0,12,12,2,2,1,0,2324
2023-10-01,Atalanta,Juventus,0,0,0,0,15,5,2,3,5,2,13,7,1,2,0,0,2324
2023-10-01,Roma,Frosinone,2,0,1,0,11,8,5,0,7,3,12,11,1,2,0,0,2324
2023-10-02,Sassuolo,Monza,0,1,0,0,19,13,7,4,7,4,8,10,0,0,0,0,2324
2023-10-02,Torino,Verona,0,0,0,0,8,5,2,2,10,1,6,11,1,1,0,0,2324
2023-10-02,Fiorentina,Cagliari,3,0,2,0,14,6,2,4,4,2,10,10,1,1,0,0,2324
2023-10-06,Empoli,Udinese,0,0,0,0,18,11,3,1,5,7,11,15,1,2,0,0,2324
2023-10-06,Lecce,Sassuolo,1,1,0,1,13,14,4,1,5,3,9,15,2,3,0,0,2324
2023-10-07,Inter,Bologna,2,2,2,1,14,8,5,3,7,7,11,9,2,3,0,0,2324
2023-10-07,Juventus,Torino,2,0,0,0,17,10,6,1,7,3,10,8,1,1,0,0,2324
2023-10-07,Genoa,Milan,0,1,0,0,7,12,1,3,3,2,10,13,3,5,1,1,2324
2023-10-08,Monza,Salernitana,3,0,2,0,16,8,7,5,7,7,8,16,1,2,0,0,2324
2023-10-08,Frosinone,Verona,2,1,1,0,11,16,2,4,2,4,9,12,1,4,0,0,2324
2023-10-08,Lazio,Atalanta,3,2,2,1,12,12,4,4,4,6,7,10,1,1,0,0,2324
2023-10-08,Cagliari,Roma,1,4,0,2,16,11,2,5,4,3,15,13,2,3,0,0,2324
2023-10-08,Napoli,Fiorentina,1,3,1,1,16,12,4,3,6,4,4,14,2,4,0,0,2324
2023-10-21,Verona,Napoli,1,3,0,2,15,22,9,10,5,8,12,9,3,2,0,0,2324
2023-10-21,Torino,Inter,0,3,0,0,7,14,3,4,2,4,13,8,1,2,0,0,2324
2023-10-21,Sassuolo,Lazio,0,2,0,2,9,18,2,6,5,7,6,10,1,5,0,0,2324
2023-10-22,Roma,Monza,1,0,0,0,21,11,4,4,8,5,11,11,2,4,0,1,2324
2023-10-22,Bologna,Frosinone,2,1,2,0,12,12,6,5,4,5,10,14,2,2,0,1,2324
2023-10-22,Salernitana,Cagliari,2,2,0,0,13,13,2,6,8,5,11,12,3,4,0,0,2324
2023-10-22,Atalanta,Genoa,2,0,0,0,13,15,8,4,8,4,17,9,4,2,0,0,2324
2023-10-22,Milan,Juventus,0,1,0,0,7,14,1,4,6,3,12,16,1,4,1,0,2324
2023-10-23,Udinese,Lecce,1,1,0,0,12,12,6,1,2,7,11,15,3,5,0,0,2324
2023-10-23,Fiorentina,Empoli,0,2,0,1,19,7,7,3,13,3,13,17,1,3,0,0,2324
2023-10-27,Genoa,Salernitana,1,0,1,0,8,7,4,2,7,0,11,19,3,4,0,0,2324
2023-10-28,Sassuolo,Bologna,1,1,1,1,17,9,6,5,6,2,11,10,1,4,0,0,2324
2023-10-28,Lecce,Torino,0,1,0,1,11,10,6,2,3,0,17,19,3,5,0,0,2324
2023-10-28,Juventus,Verona,1,0,0,0,30,7,6,1,5,1,13,8,3,2,0,0,2324
2023-10-29,Cagliari,Frosinone,4,3,0,2,24,10,6,6,5,7,8,7,1,4,0,0,2324
2023-10-29,Monza,Udinese,1,1,1,0,10,10,4,3,10,3,15,11,2,1,0,0,2324
2023-10-29,Inter,Roma,1,0,0,0,19,3,3,1,8,0,14,9,3,4,0,0,2324
2023-10-29,Napoli,Milan,2,2,0,2,17,20,4,6,6,4,14,10,4,3,1,0,2324
2023-10-30,Empoli,Atalanta,0,3,0,2,9,18,2,6,3,6,10,13,4,0,0,0,2324
2023-10-30,Lazio,Fiorentina,1,0,0,0,11,9,4,5,0,4,12,17,3,3,0,0,2324
2023-11-03,Bologna,Lazio,1,0,0,0,6,11,2,1,2,6,12,8,2,5,0,0,2324
2023-11-04,Salernitana,Napoli,0,2,0,1,10,21,3,8,8,9,15,10,1,1,0,0,2324
2023-11-04,Atalanta,Inter,1,2,0,1,14,10,4,4,6,1,13,9,4,1,1,0,2324
2023-11-04,Milan,Udinese,0,1,0,0,14,12,5,2,11,5,13,14,1,2,0,0,2324
2023-11-05,Verona,Monza,1,3,0,1,16,12,5,6,2,6,6,12,1,2,0,0,2324
2023-11-05,Cagliari,Genoa,2,1,0,0,12,8,4,2,1,1,14,11,4,2,0,0,2324
2023-11-05,Roma,Lecce,2,1,0,0,15,15,5,4,5,2,18,11,3,5,0,0,2324
2023-11-05,Fiorentina,Juventus,0,1,0,1,25,4,4,3,9,2,12,21,1,3,0,0,2324
2023-11-06,Frosinone,Empoli,2,1,0,0,17,10,5,2,9,2,7,9,3,2,0,0,2324
2023-11-06,Torino,Sassuolo,2,1,1,1,21,5,9,2,9,2,9,6,1,1,0,0,2324
2023-11-10,Sassuolo,Salernitana,2,2,1,2,29,9,9,2,11,0,12,14,2,1,0,0,2324
2023-11-10,Genoa,Verona,1,0,1,0,16,7,6,1,6,7,9,16,1,4,0,0,2324
2023-11-11,Lecce,Milan,2,2,0,2,14,10,5,6,3,1,12,16,4,6,0,1,2324
2023-11-11,Juventus,Cagliari,2,1,0,0,18,11,4,2,12,4,14,8,3,1,0,0,2324
2023-11-11,Monza,Torino,1,1,0,0,12,12,5,5,3,1,11,11,2,2,0,0,2324
2023-11-12,Napoli,Empoli,0,1,0,0,18,8,7,3,8,3,11,13,1,1,0,0,2324
2023-11-12,Fiorentina,Bologna,2,1,1,1,12,11,4,4,0,3,19,15,2,2,0,0,2324
2023-11-12,Udinese,Atalanta,1,1,1,0,13,8,4,2,7,7,13,13,2,3,0,0,2324
2023-11-12,Lazio,Roma,0,0,0,0,7,8,2,1,4,1,12,13,3,4,0,0,2324
2023-11-12,Inter,Frosinone,2,0,1,0,21,12,6,3,9,4,7,16,0,1,0,0,2324
2023-11-25,Salernitana,Lazio,2,1,0,1,13,13,6,2,4,9,11,12,5,3,0,0,2324
2023-11-25,Atalanta,Napoli,1,2,0,1,16,11,5,4,5,4,15,9,2,2,0,0,2324
2023-11-25,Milan,Fiorentina,1,0,1,0,9,20,6,4,3,11,9,10,1,2,0,0,2324
2023-11-26,Cagliari,Monza,1,1,1,0,17,12,6,4,10,11,10,15,1,2,0,0,2324
2023-11-26,Empoli,Sassuolo,3,4,2,2,11,17,9,9,6,5,20,15,4,2,0,0,2324
2023-11-26,Frosinone,Genoa,2,1,1,1,9,13,5,3,4,2,5,14,2,4,0,0,2324
2023-11-26,Roma,Udinese,3,1,1,0,12,6,5,2,7,1,8,15,1,3,0,0,2324
2023-11-26,Juventus,Inter,1,1,1,1,4,8,1,4,1,0,12,13,2,1,0,0,2324
2023-11-27,Verona,Lecce,2,2,1,1,19,14,11,5,4,2,15,17,1,2,0,0,2324
2023-11-27,Bologna,Torino,2,0,0,0,13,9,2,3,3,2,16,15,3,4,0,0,2324
2023-12-01,Monza,Juventus,1,2,0,1,16,18,1,7,7,3,12,8,1,2,0,0,2324
2023-12-02,Genoa,Empoli,1,1,1,0,21,9,1,1,5,3,15,19,3,1,0,0,2324
2023-12-02,Lazio,Cagliari,1,0,1,0,10,9,5,2,4,3,11,12,0,2,0,1,2324
2023-12-02,Milan,Frosinone,3,1,1,0,10,15,3,3,6,7,11,6,1,1,0,0,2324
2023-12-03,Lecce,Bologna,1,1,0,0,14,11,4,4,6,3,12,18,3,2,0,0,2324
2023-12-03,Fiorentina,Salernitana,3,0,2,0,22,11,9,1,3,2,13,12,1,0,0,0,2324
2023-12-03,Udinese,Verona,3,3,2,1,12,13,6,4,5,3,16,13,2,5,0,0,2324
2023-12-03,Sassuolo,Roma,1,2,1,0,8,15,2,7,1,11,10,11,4,1,1,0,2324
2023-12-03,Napoli,Inter,0,3,0,1,15,11,4,4,6,4,2,13,2,2,0,0,2324
2023-12-04,Torino,Atalanta,3,0,1,0,9,10,5,4,4,3,12,14,2,2,0,0,2324
2023-12-08,Juventus,Napoli,1,0,0,0,11,13,2,1,3,6,11,12,2,4,0,0,2324
2023-12-09,Verona,Lazio,1,1,0,1,5,14,1,5,1,7,16,11,2,4,1,0,2324
2023-12-09,Atalanta,Milan,3,2,1,1,19,14,7,4,6,4,11,11,1,5,0,1,2324
2023-12-09,Inter,Udinese,4,0,3,0,17,11,8,1,6,1,9,6,0,1,0,0,2324
2023-12-10,Frosinone,Torino,0,0,0,0,11,16,5,3,3,8,13,17,3,3,0,0,2324
2023-12-10,Monza,Genoa,1,0,0,0,6,16,3,1,2,3,11,13,1,2,0,0,2324
2023-12-10,Salernitana,Bologna,1,2,0,2,9,10,2,5,5,1,20,15,7,2,0,0,2324
2023-12-10,Roma,Fiorentina,1,1,1,0,4,14,1,8,1,6,14,14,5,3,2,1,2324
2023-12-11,Empoli,Lecce,1,1,0,0,18,14,6,5,8,3,14,18,2,2,0,0,2324
2023-12-11,Cagliari,Sassuolo,2,1,0,1,18,8,6,4,10,4,15,15,1,7,0,1,2324
2023-12-15,Genoa,Juventus,1,1,0,1,11,11,3,4,6,8,14,12,2,3,0,0,2324
2023-12-16,Lecce,Frosinone,2,1,1,1,18,11,6,5,5,4,8,14,1,4,0,0,2324
2023-12-16,Napoli,Cagliari,2,1,0,0,21,9,5,3,5,3,9,10,5,3,0,0,2324
2023-12-16,Torino,Empoli,1,0,1,0,10,7,3,2,6,4,15,10,4,2,0,0,2324
2023-12-17,Milan,Monza,3,0,2,0,17,21,9,4,4,5,8,8,1,2,0,0,2324
2023-12-17,Fiorentina,Verona,1,0,0,0,5,19,3,7,1,6,11,12,3,1,0,0,2324
2023-12-17,Udinese,Sassuolo,2,2,1,0,9,21,7,7,1,13,13,6,3,1,1,0,2324
2023-12-17,Bologna,Roma,2,0,1,0,8,8,2,3,0,4,16,16,4,4,0,0,2324
2023-12-17,Lazio,Inter,0,2,0,1,13,12,4,4,8,7,13,15,1,2,1,0,2324
2023-12-18,Atalanta,Salernitana,4,1,0,1,20,10,11,3,10,7,9,11,1,2,0,0,2324
2023-12-22,Empoli,Lazio,0,2,0,1,21,14,7,7,8,9,6,17,3,2,0,0,2324
2023-12-22,Sassuolo,Genoa,1,2,1,0,12,14,3,5,3,6,11,9,2,1,0,0,2324
2023-12-22,Monza,Fiorentina,0,1,0,1,7,14,2,5,1,4,12,16,3,4,0,0,2324
2023-12-22,Salernitana,Milan,2,2,1,1,19,21,7,9,6,6,16,11,3,1,1,0,2324
2023-12-23,Frosinone,Juventus,1,2,0,1,10,13,3,3,8,8,6,12,0,2,0,0,2324
2023-12-23,Bologna,Atalanta,1,0,0,0,9,12,1,2,2,3,10,14,2,4,0,0,2324
2023-12-23,Torino,Udinese,1,1,0,0,14,10,4,4,8,2,10,11,2,2,0,0,2324
2023-12-23,Inter,Lecce,2,0,1,0,20,11,8,5,16,2,8,14,1,3,0,1,2324
2023-12-23,Verona,Cagliari,2,0,0,0,13,12,5,3,11,7,8,19,3,4,0,1,2324
2023-12-23,Roma,Napoli,2,0,0,0,17,7,4,2,4,0,19,12,7,4,0,2,2324
2023-12-29,Fiorentina,Torino,1,0,0,0,12,6,3,3,4,2,11,15,4,2,0,0,2324
2023-12-29,Napoli,Monza,0,0,0,0,25,8,9,3,10,1,10,21,4,4,0,0,2324
2023-12-29,Genoa,Inter,1,1,1,1,13,16,4,6,8,2,13,15,2,2,0,0,2324
2023-12-29,Lazio,Frosinone,3,1,0,0,13,11,5,2,6,2,18,15,3,2,0,0,2324
2023-12-30,Atalanta,Lecce,1,0,0,0,17,15,4,2,5,6,10,16,2,2,0,0,2324
2023-12-30,Cagliari,Empoli,0,0,0,0,15,5,3,1,8,6,18,18,1,3,0,0,2324
2023-12-30,Udinese,Bologna,3,0,1,0,15,14,7,5,7,7,15,14,2,5,0,0,2324
2023-12-30,Milan,Sassuolo,1,0,0,0,20,12,2,6,6,5,8,7,0,1,0,0,2324
2023-12-30,Verona,Salernitana,0,1,0,0,11,9,0,3,7,6,14,13,2,2,0,0,2324
2023-12-30,Juventus,Roma,1,0,0,0,13,11,4,2,2,2,15,14,1,1,0,0,2324
2024-01-05,Bologna,Genoa,1,1,0,1,21,3,8,1,11,2,8,10,3,3,0,0,2324
2024-01-06,Inter,Verona,2,1,1,0,15,8,6,3,7,0,16,15,0,2,0,1,2324
2024-01-06,Frosinone,Monza,2,3,0,2,10,7,5,2,5,1,11,16,3,5,0,0,2324
2024-01-06,Lecce,Cagliari,1,1,1,0,15,14,2,2,7,6,20,14,1,1,0,0,2324
2024-01-06,Sassuolo,Fiorentina,1,0,1,0,7,9,1,3,1,8,10,14,3,2,0,0,2324
2024-01-07,Empoli,Milan,0,3,0,2,17,13,2,6,6,6,9,13,1,2,0,0,2324
2024-01-07,Torino,Napoli,3,0,1,0,10,10,6,3,2,5,7,10,0,2,0,1,2324
2024-01-07,Udinese,Lazio,1,2,0,1,13,7,2,2,4,4,16,22,5,3,0,0,2324
2024-01-07,Salernitana,Juventus,1,2,1,0,8,18,3,3,2,8,9,15,3,5,1,0,2324
2024-01-07,Roma,Atalanta,1,1,1,1,16,8,6,2,6,5,14,14,1,6,0,0,2324
2024-01-13,Genoa,Torino,0,0,0,0,11,6,6,0,8,4,11,11,3,2,0,0,2324
2024-01-13,Napoli,Salernitana,2,1,1,1,20,6,7,2,8,3,15,10,3,2,0,0,2324
2024-01-13,Verona,Empoli,2,1,1,0,12,14,7,1,5,9,20,17,4,3,1,0,2324
2024-01-13,Monza,Inter,1,5,0,2,9,20,2,7,4,5,6,12,2,2,0,0,2324
2024-01-14,Lazio,Lecce,1,0,0,0,8,11,2,3,2,5,14,12,4,4,0,0,2324
2024-01-14,Cagliari,Bologna,2,1,1,1,4,11,2,4,2,5,12,8,3,2,0,0,2324
2024-01-14,Fiorentina,Udinese,2,2,0,1,10,12,3,6,4,4,14,13,1,1,0,0,2324
2024-01-14,Milan,Roma,3,1,1,0,17,12,5,5,2,5,12,9,2,3,0,0,2324
2024-01-15,Atalanta,Frosinone,5,0,3,0,21,8,9,5,8,2,11,8,0,1,0,0,2324
2024-01-16,Juventus,Sassuolo,3,0,2,0,12,8,5,4,5,2,9,9,0,2,0,0,2324
2024-01-20,Roma,Verona,2,1,2,0,9,12,2,3,1,2,14,12,2,2,0,0,2324
2024-01-20,Udinese,Milan,2,3,1,1,11,15,6,7,5,7,12,9,6,1,0,0,2324
2024-01-21,Frosinone,Cagliari,3,1,0,1,17,9,7,4,8,4,11,18,3,5,0,0,2324
2024-01-21,Empoli,Monza,3,0,2,0,9,15,5,5,1,7,15,10,1,3,0,0,2324
2024-01-21,Salernitana,Genoa,1,2,1,1,11,5,2,5,5,5,7,15,0,5,0,0,2324
2024-01-21,Lecce,Juventus,0,3,0,0,12,15,3,8,5,5,8,12,1,1,0,0,2324
2024-01-26,Cagliari,Torino,1,2,0,2,25,16,10,6,8,2,12,12,2,4,0,0,2324
2024-01-27,Atalanta,Udinese,2,0,2,0,14,13,11,5,4,4,8,11,2,1,0,0,2324
2024-01-27,Juventus,Empoli,1,1,0,0,9,16,3,5,6,7,11,6,1,1,1,0,2324
2024-01-27,Milan,Bologna,2,2,1,1,14,15,4,4,4,1,16,12,5,3,0,0,2324
2024-01-28,Genoa,Lecce,2,1,0,1,19,19,7,5,3,8,12,17,0,2,0,0,2324
2024-01-28,Monza,Sassuolo,1,0,1,0,12,14,1,3,4,5,8,13,1,3,0,0,2324
2024-01-28,Verona,Frosinone,1,1,1,0,15,11,5,6,1,9,17,12,2,2,0,0,2324
2024-01-28,Lazio,Napoli,0,0,0,0,10,5,1,0,4,3,11,11,3,2,0,0,2324
2024-01-28,Fiorentina,Inter,0,1,0,1,14,8,4,4,7,6,6,12,2,3,0,0,2324
2024-01-29,Salernitana,Roma,1,2,0,0,15,5,7,2,5,1,12,12,2,3,0,0,2324
2024-02-02,Lecce,Fiorentina,3,2,1,0,16,10,8,3,1,3,13,14,3,3,0,0,2324
2024-02-03,Empoli,Genoa,0,0,0,0,15,10,4,2,6,6,11,12,2,3,0,1,2324
2024-02-03,Udinese,Monza,0,0,0,0,21,3,6,2,7,4,12,13,3,2,0,0,2324
2024-02-03,Frosinone,Milan,2,3,1,1,7,13,4,5,2,4,10,13,1,3,0,0,2324
2024-02-03,Bologna,Sassuolo,4,2,1,2,19,12,4,4,7,4,12,10,1,3,0,0,2324
2024-02-04,Torino,Salernitana,0,0,0,0,13,3,1,1,10,1,11,8,2,1,0,0,2324
2024-02-04,Napoli,Verona,2,1,0,0,19,12,8,2,9,2,11,14,3,2,0,0,2324
2024-02-04,Atalanta,Lazio,3,1,2,0,19,7,5,1,6,1,13,14,2,3,0,0,2324
2024-02-04,Inter,Juventus,1,0,1,0,15,12,3,1,6,4,8,8,2,2,0,0,2324
2024-02-05,Roma,Cagliari,4,0,2,0,20,12,6,3,7,5,8,12,1,1,0,0,2324
2024-02-09,Salernitana,Empoli,1,3,0,1,13,17,4,3,4,8,10,17,3,2,0,0,2324
2024-02-10,Cagliari,Lazio,1,3,0,1,13,12,6,5,7,8,6,9,1,3,0,0,2324
2024-02-10,Roma,Inter,2,4,2,1,8,10,3,6,3,8,9,14,2,0,0,0,2324
2024-02-10,Sassuolo,Torino,1,1,1,1,11,13,4,2,5,4,12,11,1,3,0,0,2324
2024-02-11,Fiorentina,Frosinone,5,1,3,0,18,11,7,3,2,5,16,8,3,1,0,0,2324
2024-02-11,Bologna,Lecce,4,0,2,0,16,14,6,3,4,3,10,13,1,2,0,0,2324
2024-02-11,Monza,Verona,0,0,0,0,11,10,1,1,5,2,19,15,1,2,0,0,2324
2024-02-11,Genoa,Atalanta,1,4,0,1,15,14,6,9,7,4,8,13,3,4,0,0,2324
2024-02-11,Milan,Napoli,1,0,1,0,10,12,6,2,1,2,9,12,1,1,0,0,2324
2024-02-12,Juventus,Udinese,0,1,0,1,14,8,6,1,8,4,15,10,3,3,0,0,2324
2024-02-14,Bologna,Fiorentina,2,0,1,0,18,12,7,3,2,3,11,8,2,3,0,0,2324
2024-02-16,Torino,Lecce,2,0,0,0,12,8,4,4,5,5,16,11,1,4,0,1,2324
2024-02-16,Inter,Salernitana,4,0,3,0,26,1,10,0,18,0,9,9,0,1,0,0,2324
2024-02-17,Napoli,Genoa,1,1,0,0,25,6,7,4,7,2,9,13,3,2,0,0,2324
2024-02-17,Verona,Juventus,2,2,1,1,14,18,9,4,5,4,8,10,0,0,0,0,2324
2024-02-17,Atalanta,Sassuolo,3,0,1,0,28,12,13,4,11,5,10,9,0,0,0,0,2324
2024-02-18,Lazio,Bologna,1,2,1,1,12,11,7,3,8,3,5,11,2,3,0,0,2324
2024-02-18,Empoli,Fiorentina,1,1,0,1,5,9,4,4,0,3,15,14,3,2,0,0,2324
2024-02-18,Udinese,Cagliari,1,1,1,1,17,5,3,2,3,4,14,10,3,2,0,0,2324
2024-02-18,Frosinone,Roma,0,3,0,1,25,13,7,5,10,2,10,16,0,3,0,0,2324
2024-02-18,Monza,Milan,4,2,2,0,12,16,6,6,7,3,11,10,4,1,0,1,2324
2024-02-22,Torino,Lazio,0,2,0,0,24,7,4,4,7,4,11,7,3,2,0,1,2324
2024-02-23,Bologna,Verona,2,0,1,0,12,7,3,3,11,1,12,15,2,2,0,0,2324
2024-02-24,Sassuolo,Empoli,2,3,0,1,19,14,5,6,4,1,12,14,1,3,0,0,2324
2024-02-24,Salernitana,Monza,0,2,0,0,11,17,3,7,7,11,6,13,2,2,0,0,2324
2024-02-24,Genoa,Udinese,2,0,2,0,19,5,4,1,8,3,9,17,1,4,0,1,2324
2024-02-25,Juventus,Frosinone,3,2,2,2,22,7,5,3,8,3,12,6,2,2,0,0,2324
2024-02-25,Cagliari,Napoli,1,1,0,0,8,9,3,4,4,3,12,12,4,1,0,0,2324
2024-02-25,Lecce,Inter,0,4,0,1,14,11,2,7,7,10,13,6,1,2,0,0,2324
2024-02-25,Milan,Atalanta,1,1,1,1,20,8,7,3,5,3,12,16,1,4,0,0,2324
2024-02-26,Roma,Torino,3,2,1,1,6,14,3,6,0,4,12,16,2,2,0,0,2324
2024-02-26,Fiorentina,Lazio,2,1,0,1,22,5,7,1,13,2,15,12,0,2,0,0,2324
2024-02-28,Sassuolo,Napoli,1,6,1,3,5,27,2,9,5,10,3,5,0,0,0,0,2324
2024-02-28,Inter,Atalanta,4,0,2,0,15,6,7,1,4,1,10,15,2,6,0,0,2324
2024-03-01,Lazio,Milan,0,1,0,0,11,14,3,5,2,5,17,19,5,6,3,0,2324
2024-03-02,Udinese,Salernitana,1,1,1,1,18,17,5,1,5,6,13,13,6,1,1,0,2324
