data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-11-01,Zaragoza,Andorra,0,2,0,1,12,5,3,2,3,2,19,10,3,2,0,0,2223
2022-11-01,Las Palmas,Burgos,0,2,0,0,18,6,4,3,11,3,8,8,1,4,0,1,2223
2022-11-01,Santander,Alaves,1,1,1,1,7,9,4,1,7,8,12,17,2,3,0,1,2223
2022-11-01,Ibiza,Leganes,0,2,0,1,9,11,3,5,5,5,19,12,5,2,0,0,2223
2022-11-02,Eibar,Lugo,1,0,0,0,18,11,7,3,12,3,8,10,4,3,0,0,2223
2022-11-02,Villarreal B,Oviedo,2,1,0,0,12,14,5,3,6,8,10,11,3,2,0,0,2223
2022-11-02,Mirandes,Tenerife,1,0,0,0,7,11,2,1,5,3,17,13,1,4,0,0,2223
2022-11-03,Cartagena,Malaga,2,1,0,0,19,5,7,2,7,2,15,7,3,0,0,1,2223
2022-11-03,Sp Gijon,Albacete,2,2,1,1,17,10,6,5,6,2,10,14,3,4,0,0,2223
2022-11-03,Granada,Levante,0,0,0,0,16,4,3,1,8,1,14,12,1,6,0,0,2223
2022-11-04,Alaves,Zaragoza,1,0,0,0,9,13,4,4,6,6,10,19,3,2,1,0,2223
2022-11-05,Leganes,Ponferradina,2,1,2,1,8,16,3,2,7,7,18,15,2,3,1,0,2223
2022-11-05,Huesca,Villarreal B,1,0,1,0,7,10,3,4,0,7,15,9,3,3,0,0,2223
2022-11-05,Burgos,Tenerife,0,1,0,0,8,8,3,2,2,2,10,13,3,4,0,1,2223
2022-11-05,Andorra,Santander,0,1,0,0,14,11,2,7,4,5,11,7,1,0,0,0,2223
2022-11-06,Ibiza,Mirandes,1,1,1,0,6,4,4,2,5,2,17,6,1,1,0,0,2223
2022-11-06,Oviedo,Granada,1,0,0,0,3,16,1,3,1,7,10,10,3,2,1,0,2223
2022-11-06,Las Palmas,Eibar,1,1,1,1,14,10,5,7,12,2,16,9,2,1,0,0,2223
2022-11-06,Malaga,Sp Gijon,1,1,0,1,14,13,4,5,3,5,13,18,3,4,0,0,2223
2022-11-06,Albacete,Levante,2,3,1,1,12,13,2,3,4,1,13,11,4,4,0,0,2223
2022-11-07,Lugo,Cartagena,1,1,1,1,12,14,5,5,4,10,12,16,2,2,1,1,2223
2022-11-18,Granada,Albacete,4,0,0,0,23,2,7,1,7,1,18,14,3,2,0,2,2223
2022-11-19,Ponferradina,Oviedo,1,1,0,0,8,10,3,3,4,1,14,9,3,3,0,0,2223
2022-11-19,Sp Gijon,Leganes,2,2,2,1,14,9,6,5,3,3,18,7,2,2,0,0,2223
2022-11-19,Tenerife,Huesca,2,0,0,0,17,5,6,2,10,5,17,12,3,3,0,0,2223
2022-11-19,Zaragoza,Malaga,1,1,0,0,24,6,9,3,15,2,19,9,2,2,0,1,2223
2022-11-20,Santander,Burgos,0,1,0,0,12,10,3,5,5,3,14,14,2,3,1,0,2223
2022-11-20,Levante,Las Palmas,1,1,0,0,7,17,2,5,3,8,25,15,3,3,0,0,2223
2022-11-20,Andorra,Lugo,4,0,0,0,22,8,9,5,10,2,11,7,0,0,0,0,2223
2022-11-20,Villarreal B,Ibiza,1,0,0,0,14,10,11,2,7,4,17,26,2,5,1,0,2223
2022-11-20,Eibar,Alaves,0,0,0,0,11,7,0,0,4,4,10,11,0,1,0,0,2223
2022-11-21,Mirandes,Cartagena,2,1,0,0,10,14,3,4,3,6,14,11,2,2,0,0,2223
2022-11-25,Huesca,Sp Gijon,0,0,0,0,6,13,1,2,5,5,12,11,5,2,0,0,2223
2022-11-26,Alaves,Villarreal B,2,0,1,0,13,7,4,1,7,1,12,10,2,6,0,1,2223
2022-11-26,Malaga,Ponferradina,1,0,0,0,10,13,3,2,5,5,10,19,1,5,0,0,2223
2022-11-26,Albacete,Santander,2,1,1,0,5,10,3,3,3,1,18,17,5,4,0,2,2223
2022-11-26,Oviedo,Mirandes,1,0,1,0,9,9,5,0,4,3,15,13,2,1,0,0,2223
2022-11-26,Las Palmas,Tenerife,3,1,1,0,10,3,7,1,5,1,22,14,4,2,0,0,2223
2022-11-27,Burgos,Zaragoza,2,2,0,0,11,11,3,5,5,5,4,10,3,2,0,0,2223
2022-11-27,Leganes,Granada,1,0,0,0,12,3,2,1,6,4,16,10,6,2,0,1,2223
2022-11-27,Lugo,Levante,1,1,1,1,11,13,3,2,5,11,10,10,3,3,0,0,2223
2022-11-27,Cartagena,Eibar,2,1,0,1,15,13,5,6,4,7,9,18,2,4,0,0,2223
2022-11-28,Ibiza,Andorra,0,1,0,1,13,9,5,2,8,4,14,18,3,5,2,0,2223
2022-11-30,Tenerife,Oviedo,0,1,0,0,26,5,4,2,15,4,7,22,1,3,0,0,2223
2022-12-02,Granada,Alaves,3,1,2,1,12,3,7,2,4,2,9,14,3,5,0,1,2223
2022-12-03,Zaragoza,Ibiza,2,1,0,1,10,7,6,3,9,7,8,10,1,4,0,0,2223
2022-12-03,Mirandes,Albacete,4,2,3,1,18,14,6,6,7,5,18,13,4,2,0,0,2223
2022-12-03,Sp Gijon,Las Palmas,0,1,0,1,8,6,1,1,3,4,18,11,5,0,0,0,2223
2022-12-03,Villarreal B,Leganes,0,0,0,0,5,13,1,3,3,9,19,12,3,4,0,0,2223
2022-12-04,Andorra,Cartagena,0,1,0,0,25,2,10,2,6,0,11,19,1,1,0,0,2223
2022-12-04,Santander,Lugo,0,1,0,0,13,15,6,5,11,2,8,11,0,4,0,0,2223
2022-12-04,Eibar,Huesca,2,1,0,1,13,7,5,3,9,5,15,15,5,5,0,0,2223
2022-12-04,Levante,Malaga,1,0,0,0,15,13,4,5,6,4,20,13,0,3,0,0,2223
2022-12-05,Ponferradina,Burgos,1,2,1,1,10,8,3,4,6,0,7,5,1,0,0,0,2223
2022-12-06,Leganes,Mirandes,2,2,1,1,13,9,4,3,2,2,13,13,3,2,0,1,2223
2022-12-06,Oviedo,Las Palmas,0,0,0,0,12,5,6,2,3,4,16,14,2,3,0,1,2223
2022-12-06,Albacete,Zaragoza,0,0,0,0,10,10,3,4,7,4,7,10,0,2,0,0,2223
2022-12-07,Tenerife,Alaves,2,1,1,0,7,6,3,1,4,6,19,12,3,2,0,0,2223
2022-12-07,Cartagena,Villarreal B,0,1,0,0,14,14,3,4,5,3,17,10,1,3,0,0,2223
2022-12-07,Huesca,Andorra,1,0,0,0,8,6,3,0,4,1,19,15,2,3,1,1,2223
2022-12-08,Burgos,Eibar,1,2,1,0,7,17,3,5,2,7,4,12,4,2,0,0,2223
2022-12-08,Lugo,Sp Gijon,0,1,0,0,14,9,1,2,7,2,10,15,2,4,0,1,2223
2022-12-08,Ibiza,Santander,1,0,0,0,6,7,4,4,3,6,22,13,1,4,0,1,2223
2022-12-08,Levante,Ponferradina,0,0,0,0,19,3,7,0,7,6,6,12,4,2,0,0,2223
2022-12-08,Malaga,Granada,1,1,1,0,11,16,4,8,5,4,15,13,4,2,0,0,2223
2022-12-10,Andorra,Leganes,1,1,0,0,14,5,5,3,3,2,11,14,2,3,0,0,2223
2022-12-10,Villarreal B,Tenerife,2,2,0,1,8,10,3,4,3,2,14,19,2,3,0,0,2223
2022-12-10,Zaragoza,Huesca,3,0,2,0,6,7,3,1,6,13,11,14,1,3,0,0,2223
2022-12-11,Granada,Burgos,1,0,1,0,14,11,4,5,4,6,8,18,6,3,0,1,2223
2022-12-11,Santander,Mirandes,1,2,1,1,12,6,5,4,8,2,9,11,0,0,0,0,2223
2022-12-11,Las Palmas,Albacete,1,2,0,1,25,12,11,7,9,5,13,16,3,3,0,0,2223
2022-12-11,Sp Gijon,Cartagena,0,0,0,0,19,7,7,1,3,4,21,9,3,2,0,0,2223
2022-12-11,Ponferradina,Lugo,1,0,1,0,10,4,3,1,1,4,16,11,2,3,1,0,2223
2022-12-11,Ibiza,Malaga,1,1,0,1,6,8,3,4,4,8,14,18,3,2,0,0,2223
2022-12-11,Eibar,Oviedo,1,0,0,0,9,9,2,0,6,4,8,12,2,0,0,0,2223
2022-12-12,Alaves,Levante,0,2,0,2,11,7,1,5,6,2,21,15,3,3,1,0,2223
2022-12-16,Tenerife,Andorra,1,1,1,1,9,7,5,2,6,4,14,18,2,2,0,0,2223
2022-12-17,Oviedo,Sp Gijon,1,0,0,0,4,12,1,3,5,2,15,20,2,3,0,0,2223
2022-12-17,Lugo,Granada,1,0,1,0,8,8,1,3,1,8,18,9,4,5,0,1,2223
2022-12-17,Mirandes,Ponferradina,2,1,2,0,8,15,5,2,6,1,9,13,3,4,1,0,2223
2022-12-17,Villarreal B,Las Palmas,0,1,0,1,16,13,4,4,6,7,17,9,5,3,0,1,2223
2022-12-17,Cartagena,Santander,0,3,0,2,13,9,2,4,5,5,27,17,5,2,0,0,2223
2022-12-18,Levante,Eibar,0,0,0,0,13,5,4,1,11,4,12,9,0,2,0,0,2223
2022-12-18,Burgos,Huesca,1,1,0,1,16,10,5,2,5,11,8,17,2,4,0,0,2223
2022-12-18,Albacete,Ibiza,4,0,3,0,10,11,4,3,5,2,17,13,1,4,0,0,2223
